B. fusca low humidity,,B. fusca high humidity,,S. nonagrioides low,,S. nonagrioides high,,S. calamasistis low,,S. calamastis high,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
18.069767441860467,63.125,18.069767441860467,66.25000000000001,17.962732919254655,38.36780988387795,17.962732919254655,64.10694031866058,18.085507657402154,45.36585365853665,18.101106069200224,59.67479674796755
21.046511627906977,93.125,21.046511627906977,113.125,21.03726708074534,93.87739670537405,21.03726708074534,109.87739670537405,21.155558706749858,61.62601626016266,21.08749290981282,79.18699186991876
24.023255813953483,103.75,24.023255813953483,126.25,24.018633540372665,103.47826086956528,24.018633540372665,120.17391304347831,24.125638116846286,66.1788617886179,24.15045377197958,88.9430894308943
27,107.5,27,124.375,26.999999999999996,106.81825546853909,26.999999999999996,123.51390764245212,27.094299489506522,69.4308943089431,27.209869540555875,95.4471544715447
29.97674418604651,63.125,29.97674418604651,110.625,30.07453416149068,42.675668376991666,30.07453416149068,94.84958142046995,30.115428247305733,40.8130081300813,30.16576857629042,86.9918699186992
32.02325581395348,33.750000000000014,32.02325581395348,65.00000000000001,32.03105590062111,14.063192006481302,32.03105590062111,61.36753983256824,32.016307430516164,24.55284552845535,32.15385706182643,70.73170731707319
