T_pk_sums,T_pk_vars,r_m_opt,T_opt,Opt_T_pk_order
57.883317531980026,82.25263048425286,0.04381307191389943,13.600000000000023,0.0
68.4452238171736,139.68376523759133,0.0023527155912928103,10.800000000000011,0.0
79.82407988456924,107.50558903625684,-0.011131751297254385,10.649999999999977,0.0
75.89910222376619,65.09640362408281,0.1614642214352432,20.05000000000001,1.0
67.34380953040755,77.5960749819827,0.048117545638261164,13.800000000000011,0.0
76.12862879147116,122.32415590263432,0.015557291243243508,11.649999999999977,0.0
107.01149727469539,47.36931361372327,0.1307129627315197,18.69999999999999,0.0
97.08066129686335,59.77982995221282,0.3000121865888281,25.69999999999999,1.0
105.04411077825637,42.65110783885047,0.1494208310182541,20.100000000000023,0.0
102.29917573562551,29.494609460123502,0.24901298442145567,26.0,0.0
40.90491255722441,113.17492011465961,-0.03533615525042752,8.800000000000011,0.0
81.31003266018217,97.41212639599601,-0.010436939884345766,23.149999999999977,0.0
86.57105173854416,85.20714412077984,-0.01944765290250241,9.850000000000023,0.0
88.61433787982082,84.11310188706352,0.11865176115001548,18.600000000000023,0.0
89.63164232396645,71.32825687806151,0.0730882038376228,15.699999999999989,0.0
89.63873217322111,102.56094443484558,-0.03144754000385196,9.149999999999977,0.0
84.78954865170442,64.16633358617142,0.07089457244659847,15.25,0.0
85.86222142946065,94.70469435638964,-0.00432994835556604,30.19999999999999,0.0
94.24088936785114,124.72539607696687,-0.011378041510104034,35.94999999999999,0.0
97.3595922290719,114.57971728443434,0.0581713037172094,15.399999999999977,0.0
80.29337309493894,85.38504896884128,0.10083373465707894,17.69999999999999,0.0
104.84581507788812,83.67422818945508,0.04806440645107509,13.600000000000023,0.0
104.54904172167818,72.80544738581702,0.06659321481373141,15.0,0.0
82.14534563981715,88.47683301995208,0.1406897332806219,19.19999999999999,0.0
92.03481022788998,84.35368461071714,0.12596163524528559,19.149999999999977,0.0
70.0671712049541,122.57322174309115,-0.02680152352478114,9.149999999999977,0.0
74.63947990264325,116.03412333685853,-0.008119127813207606,10.25,0.0
79.33557396921839,112.92872427112593,0.0385976182344004,12.949999999999989,0.0
76.40679616126693,85.78754708584572,0.049035435925613144,13.649999999999977,0.0
79.70874669791806,95.63813934297826,-0.049579405416347026,8.199999999999989,0.0
61.6777121831899,114.9250028775602,-0.015763677610678352,9.800000000000011,0.0
75.37099687754608,67.20986079406221,0.10142986168253858,16.80000000000001,0.0
91.23767400669715,111.6843514923773,0.08834339262018981,16.100000000000023,0.0
78.52966869638425,87.46225095116797,0.11019328128144427,17.25,0.0
69.88918414077045,67.83711347254425,0.058474538540350604,14.100000000000023,0.0
93.02586429812703,96.20517494722563,0.013757312707008232,11.800000000000011,0.0
102.90001623210554,75.537898580644,0.09064273794655336,16.850000000000023,0.0
106.84971374814216,31.70390310278457,0.24916401838265112,25.899999999999977,0.0
56.674334929866404,123.07482520112576,-0.0654966341088303,7.300000000000011,0.0
86.8169716446123,83.48899080938956,0.14109310493645483,19.0,0.0
98.72894659226762,81.25726320072232,0.05381428231338955,14.199999999999989,0.0
112.1493581561923,12.421768208262145,0.28155889863241246,27.55000000000001,0.0
134.80047879963792,2.6740701744065096,0.4126624818419165,34.85000000000002,0.0
68.77837240604686,159.8610771795373,-0.014032678445138487,21.19999999999999,0.0
86.5660521564277,116.81347742604271,-0.061639926671418904,7.550000000000011,0.0
125.82374047979226,17.691554184019843,0.25317772991937604,26.19999999999999,0.0
83.3668942353379,89.72752044073316,0.11483302267816994,17.69999999999999,0.0
74.35782832438429,73.58614805226743,0.06424680040098003,15.100000000000023,0.0
116.86884528318501,37.56959890248716,0.20100871396681716,23.0,0.0
87.76596134266106,33.640903400343916,0.2013524189423964,22.94999999999999,0.0
76.61627306020227,68.49392214779775,0.13277451264801587,18.5,0.0
83.2419165793828,84.90530649625983,0.10836457402032819,17.350000000000023,0.0
74.0713453388579,124.62833981972442,0.03463556654293495,13.100000000000023,0.0
88.70445530177551,68.38498230969165,0.04620226269223605,13.449999999999989,0.0
104.30693008310845,29.223344392523153,0.20108587706817146,22.850000000000023,0.0
71.12971278699388,78.39687092087676,0.013572734394666991,11.800000000000011,0.0
80.39336100667151,102.4659385920946,0.027460988770107803,12.550000000000011,0.0
81.19153899052009,68.73623953599015,0.0325034798397334,12.649999999999977,0.0
87.30300818817608,50.46292189780813,0.16143636463908204,20.55000000000001,0.0
62.82311980760926,91.86289649586921,0.03544838479988379,12.899999999999977,0.0
80.08702139818075,59.61705099477175,0.08217366623959156,15.649999999999977,0.0
64.82178553405322,97.25333541691228,0.030211211279083824,12.350000000000023,0.0
90.69186284739288,78.1438345252319,0.04907259724327744,13.649999999999977,0.0
71.93188803745642,119.33554516946371,-0.024664613656904186,9.899999999999977,0.0
85.89040698651092,82.42322959290581,0.13976688732520973,19.69999999999999,0.0
118.28106948276985,32.31581348640185,0.2932778587225665,28.649999999999977,0.0
70.69844277952649,146.08522053000388,-0.058139615073256885,7.699999999999989,0.0
66.54741681347548,102.84960271561644,0.05252197805982407,14.050000000000011,0.0
72.07926648302941,125.46019487238907,0.0018967720950075013,11.050000000000011,0.0
85.45399459576862,71.59773714184148,0.10336139648649613,17.0,0.0
53.32221572983434,92.76955804896417,0.0065224820377567504,11.149999999999977,0.0
115.48519020199035,17.990312414196314,0.28132186308791735,27.5,0.0
74.2587946170803,72.10435344571836,0.10846178463449177,17.19999999999999,0.0
73.02123937038755,127.15896045545091,0.01373301174559532,11.899999999999977,0.0
54.518169858742624,100.87366712730245,0.016809737900142657,12.25,0.0
96.21703499708696,47.77146308727065,0.11141382556449721,17.5,0.0
63.67499816916745,99.05537451775224,-0.007773604267902415,10.699999999999989,0.0
51.80863836864995,97.12842903635564,-0.011312364107417927,10.25,0.0
87.89296426255078,66.98505287700598,0.08776740017102552,16.600000000000023,0.0
76.38993854333438,90.75651205766067,0.05535581418456286,15.149999999999977,0.0
90.1160675670813,71.65328301980733,0.17579332192764877,21.75,0.0
95.24672005549195,128.33649572348708,-0.03497108946181594,8.949999999999989,0.0
56.69845208559269,110.14955719630375,0.007403130658433573,11.25,0.0
50.93456551643311,120.76838035919545,-0.03349560888162229,8.899999999999977,0.0
53.59705163557135,122.10652706143087,-0.03311834583494325,8.949999999999989,0.0
90.2348762942716,68.3030568813507,0.06444926511910694,14.600000000000023,0.0
75.76544985140583,91.75145995478572,0.009839057997387253,11.600000000000023,0.0
86.63031924969187,83.17142445109957,0.08105033237723257,15.850000000000023,0.0
120.37336673511851,29.47743230087723,0.18514524702053697,22.0,0.0
45.43626083620404,113.26998702639057,-0.02446544887038998,9.199999999999989,0.0
116.0531766776694,59.4895545864646,0.502094923320581,30.44999999999999,0.0
68.78192854245907,133.76811420938702,-0.0035520114767014126,32.10000000000002,0.0
95.46386798302103,33.81172007118097,0.1702669682626735,21.05000000000001,0.0
101.63000009879295,30.094347276048023,0.1706625213885388,21.100000000000023,0.0
90.79030847000405,49.44615380827092,0.18905487949563485,21.850000000000023,0.0
66.92982121768438,75.28479836568147,0.03437834470092159,12.649999999999977,0.0
76.14247580663636,96.72663764120267,0.07987258289062824,15.600000000000023,0.0
90.21861266875646,88.9662194737129,0.007682237987372777,11.449999999999989,0.0
57.14455563250681,107.14505967317396,-0.020465389216871122,10.0,0.0
80.76838770230216,110.42744907863978,0.017566714111670507,12.100000000000023,0.0
79.73671895606469,89.96633700831217,0.064749889175299,14.600000000000023,0.0
77.67105197474854,134.0768012039751,-0.0004471707799413435,10.949999999999989,0.0
100.59181467025354,51.6509632214092,0.23439686598163226,23.80000000000001,0.0
78.99293982599767,59.67970768052719,0.17167409826673075,20.69999999999999,0.0
76.68729551945336,92.156130371486,0.019651776889475173,11.800000000000011,0.0
88.76097925084281,87.55357790098041,0.07406899278830179,15.449999999999989,0.0
76.03568181096074,73.65451732866441,0.0589173971553503,14.449999999999989,0.0
97.95253126096316,71.23753014380387,0.0772514904248784,16.0,0.0
94.99140286716784,81.29369541407843,0.03447297211638672,13.0,0.0
77.39322218511006,70.07967849338574,0.07484064397426211,15.199999999999989,0.0
94.31713795457438,26.784185208754202,0.1933839083219191,22.649999999999977,0.0
95.53691137180147,108.65941874155286,0.045290755706039174,14.600000000000023,0.0
94.03680852351005,94.92195150868186,0.04825103225760644,13.550000000000011,0.0
52.186635110934446,114.97434092830049,-0.03352077957459199,8.949999999999989,1.0
66.80011002250541,115.77580313650613,-0.03157393484097874,9.149999999999977,0.0
81.62886896129089,49.60822476597057,0.09257738687891999,16.30000000000001,0.0
80.36740528556783,54.80306492378865,0.11424193538329404,18.0,0.0
70.08874642152341,110.25903744893466,0.05920556534051048,14.300000000000011,0.0
76.67545064444244,45.86930495929796,0.1281173242482519,18.44999999999999,0.0
64.42337259292333,82.14352181599739,0.04649126675572703,13.699999999999989,0.0
107.17838383509127,67.25058060642358,0.08417006418334984,15.800000000000011,0.0
98.91607897731035,69.88269711755376,0.12884839703848555,18.600000000000023,0.0
69.93990408119566,99.3608659273884,0.006691802658984419,11.350000000000023,0.0
87.91492660100442,112.83113379275751,0.038206442067824614,13.100000000000023,0.0
94.92067656422631,78.85427902079664,0.1743732890734221,20.600000000000023,0.0
98.13520855494193,83.47522113958605,0.02500808430919051,12.449999999999989,0.0
84.98644924705883,98.71482529905987,0.06379148049472667,14.75,0.0
84.82586766807896,110.45267046714157,0.00910544752244808,11.399999999999977,0.0
118.21814788513029,40.83053180640634,0.5551607873280859,31.55000000000001,0.0
74.0709866619236,116.76584563676018,0.0015991394271812943,11.100000000000023,0.0
110.1174486603158,45.254284782284536,0.13679877101092733,19.100000000000023,0.0
107.20873132128742,30.05273041953648,0.21385485971406384,23.600000000000023,0.0
90.63713258878232,102.51426026278016,-0.05724982768290492,7.800000000000011,0.0
67.13882856228281,136.95776658955305,-0.01468290481753725,10.100000000000023,0.0
85.1777328287962,82.36371980949336,0.05094434319834973,14.25,0.0
87.80264112890336,81.56025346236973,0.06691496604828716,14.649999999999977,0.0
101.85361046067618,62.05742481295815,0.13074313141030058,19.399999999999977,0.0
104.84545023621166,82.18273822653029,0.04905166802580202,14.149999999999977,0.0
72.83927773340804,62.02954795623303,0.11834030288831825,18.25,0.0
92.36038325689071,111.39995552612599,-0.049227829277744835,8.199999999999989,0.0
100.72752387571882,88.29570300581274,0.09349832957413323,16.350000000000023,0.0
70.51519472981983,94.49741436990351,0.04531248233046341,14.300000000000011,0.0
61.49818300644023,129.00135976070698,-0.041088876062969716,8.300000000000011,0.0
66.18139696129822,159.87065777933952,0.009947283476754696,11.199999999999989,0.0
62.244942256405466,169.837510276387,-0.0026654219539452018,32.64999999999998,0.0
56.284800837482635,79.88902236948897,0.0442216066027175,13.399999999999977,0.0
98.54799681841752,77.77020686272908,0.05502516035748069,14.550000000000011,0.0
97.43786669687842,53.67108042311558,0.2886169496961375,24.80000000000001,0.0
77.80423367226882,92.21285600534821,0.027374229761071456,12.5,0.0
95.13645390334887,40.976382737513866,0.13199529704649568,18.80000000000001,0.0
108.0302584892836,56.06307691330359,0.09887242393707635,17.05000000000001,0.0
109.98595764813706,24.650714986751755,0.30164164072004623,28.899999999999977,0.0
85.79637957356368,75.71470110209344,0.021624739957321785,12.25,0.0
69.92351305030826,127.2389523930407,0.006958770124726908,11.25,0.0
68.44829215484646,103.09462447613771,0.017464497878224912,11.949999999999989,0.0
99.24385751690716,38.71609816635013,0.18861006221756677,22.149999999999977,0.0
71.32772458278816,73.60043949683788,0.07309075537259854,15.050000000000011,0.0
95.66636062852365,43.820331969325665,0.18896151445703582,22.100000000000023,0.0
68.0606283033884,89.42759477116593,-0.006743227840575513,10.649999999999977,0.0
88.32465993635628,52.40095310950801,0.08481503378806268,16.149999999999977,0.0
83.54137479280058,101.9700405754832,0.07761182832648174,15.600000000000023,0.0
63.65932152358812,101.5061407060868,0.0451882906820735,13.350000000000023,0.0
76.04137491997875,101.44829832302977,0.04162480803249009,13.399999999999977,0.0
82.61847030453691,146.9293897478496,-0.03556173539805934,8.899999999999977,0.0
69.50146382644277,99.51327465642605,-0.04840214874627383,8.25,0.0
87.36729320222378,109.04742050672826,0.0328884016396809,13.800000000000011,0.0
84.23674062997145,152.48058039886752,0.0004002344290294175,10.899999999999977,0.0
59.91393251384653,80.18684811261667,0.05086207788719071,13.850000000000023,0.0
82.81610724092354,79.25762824440716,0.1375905099888107,18.80000000000001,0.0
82.65697674709355,77.53060968771109,0.14273701640519681,19.55000000000001,0.0
112.39796083220108,20.989614329498412,0.21794709774282697,24.149999999999977,0.0
60.75981792668449,97.75161203947975,-0.021968052481739372,9.649999999999977,0.0
107.28997494039874,32.47859379555774,0.22426506370894664,24.25,0.0
69.9243208835166,88.15492764799168,-0.003008939052159645,10.850000000000023,0.0
84.6521030091065,115.37018753892865,0.0006764919273564343,11.050000000000011,0.0
83.73537050543769,50.24321334293685,0.22189808668853642,22.55000000000001,0.0
63.31869637452553,130.65333386930237,-0.04046035912385392,8.600000000000023,0.0
86.51802260563733,69.3083058363318,0.08488596101632889,16.100000000000023,0.0
45.60674390104691,99.46397468119612,0.004314417633117169,10.899999999999977,0.0
75.87214088740257,127.52821008822173,0.027383988854370753,12.350000000000023,0.0
107.62564772029754,47.542213215611056,0.1884829954397801,22.94999999999999,0.0
98.27212774603692,39.594356555700806,0.1319466147826419,18.80000000000001,0.0
119.6179398115641,18.037536272086264,0.2333208642317973,24.80000000000001,0.0
93.43187147029346,68.31754787230719,0.15570164116528074,20.149999999999977,0.0
93.07688983077139,64.00068762143384,0.1380368796000738,19.80000000000001,0.0
60.14336707806581,85.8215522352273,0.014658962331513392,11.449999999999989,0.0
51.4742400037818,111.44269862870519,-0.024542973535145514,9.550000000000011,0.0
83.70617120977738,121.48604726515364,-0.045590115367988085,8.399999999999977,0.0
108.91045202643608,37.722047179501814,0.1681623868432691,21.25,0.0
91.0515980597034,53.9664091809474,0.1789616801336911,22.30000000000001,0.0
79.03891247598358,100.59854931931548,0.08218032408573399,16.5,1.0
91.49883239490288,99.79370565099944,-0.013096713818543571,10.350000000000023,0.0
81.2176155583067,123.16919402002586,0.005242231717187767,11.300000000000011,0.0
73.23596604644649,92.20906018128673,-0.0064255562109961206,27.100000000000023,0.0
95.33913421533072,44.70902013396259,0.2382882277936182,24.399999999999977,0.0
87.35118711454703,42.23736543734965,0.15066390774746571,19.899999999999977,0.0
67.5726504172435,112.86352787078697,-0.010239061172147861,10.449999999999989,0.0
68.0514529693881,102.50741041654575,0.030072728759369487,12.5,0.0
95.9757634707509,48.54793762871022,0.1740194525493169,21.44999999999999,0.0
89.04194769427676,102.33334926790572,-0.0027818605261787665,10.899999999999977,0.0
81.30809355521154,110.39559190900272,-0.06234214566140043,7.550000000000011,0.0
76.31644960017252,133.98421365464438,0.010506314721282045,11.550000000000011,0.0
72.32957435238114,123.15347585561112,-0.0196587778897962,9.600000000000023,0.0
85.35391896835489,107.51968587896556,0.0053734280952383775,11.25,0.0
67.17281658417551,119.0100615263264,0.005629250133454522,11.050000000000011,0.0
99.34400132818655,51.08293951368888,0.10767780476694608,17.30000000000001,0.0
76.2565142507816,112.32258579960178,0.03568598983574438,12.800000000000011,0.0
83.74159647206949,101.689915406523,0.04696085076278354,13.399999999999977,0.0
94.81992441945283,28.90555058026235,0.20361368050731002,23.05000000000001,0.0
65.47087168181832,85.19236100479831,0.06348981075688657,14.449999999999989,0.0
91.07057664969471,147.88216990723146,0.037059710365159516,13.699999999999989,0.0
74.25421189496808,104.89293956453034,0.02268443969336877,12.399999999999977,0.0
105.11317480993301,38.40012266637143,0.2362811643568983,24.75,0.0
90.64459369158288,107.75513025193834,0.0548658673674955,14.199999999999989,0.0
90.54770175445941,59.52771794591041,0.09107691457764185,16.55000000000001,0.0
80.01206225880077,73.03987190639495,0.05171282600261414,14.050000000000011,0.0
67.44106477107772,115.43133095023184,-0.06017564215905285,7.600000000000023,0.0
96.23626199268534,76.64940353113731,0.044788557467870325,13.649999999999977,0.0
71.63030645891075,55.414928171595875,0.09514813430116635,16.399999999999977,0.0
104.34438652628126,23.40004876699397,0.2841592350095689,27.44999999999999,0.0
74.6105379564737,148.76623655655538,-0.009464536896520725,10.100000000000023,0.0
76.85237081594761,57.59283015503561,0.06314167968056633,14.5,0.0
95.81612478089988,65.07190305099122,0.11216751630706555,18.25,0.0
74.83990954688392,118.23081943315137,-0.004969005293220624,29.19999999999999,0.0
104.4105902379049,47.92732211295295,0.41194273100510453,28.100000000000023,0.0
67.61978098634142,72.23825801050447,0.04636323567107541,13.699999999999989,0.0
80.29990884276913,111.00662073647477,-0.035937866981357876,8.899999999999977,0.0
71.95772020711394,58.81574877172157,0.1092378162569815,17.30000000000001,0.0
103.48748410701256,77.45638633301043,0.2772368515109043,26.05000000000001,0.0
78.3172724457134,67.09025378164594,0.03822689996967637,13.25,0.0
95.49201480071082,42.87031000866427,0.21563373000345024,24.350000000000023,0.0
120.57840677348958,22.71868283375004,0.36357966054634416,32.39999999999998,0.0
84.79349307326237,79.97875281555915,0.10819569015424253,18.05000000000001,0.0
89.50949122648512,102.87339211543899,0.006483118265004523,11.399999999999977,0.0
86.68046650506221,42.901991430197356,0.2346015053010174,24.5,1.0
92.40193087410597,52.35746261604466,0.1837880125980805,21.649999999999977,0.0
69.45747798058295,73.78038085121446,0.11743449129310393,18.0,0.0
62.708252923090754,91.56213929990437,-0.05371528903234899,7.949999999999989,0.0
90.03226087305859,144.9647097810772,-0.011623692390025135,10.399999999999977,0.0
68.94174550756964,132.38348636084228,-0.00018627547650942219,10.699999999999989,0.0
86.19357249592531,90.69501019146216,0.11337141269161197,18.19999999999999,0.0
99.6969388537313,53.903980322546396,0.12106516657631372,18.850000000000023,0.0
85.05004588503203,89.90449987792728,0.002621621640877662,11.149999999999977,0.0
88.72751728808782,87.10872285282171,0.07099450848621801,14.899999999999977,0.0
76.13843328878272,56.27957250764873,0.08965385764446669,16.149999999999977,0.0
98.8924720072697,115.9567345778751,0.04803545479977527,14.800000000000011,0.0
111.25695706030461,24.49185072645823,0.2313809928908197,24.899999999999977,0.0
84.17357140862629,89.72250865495695,0.11124676075160503,17.44999999999999,0.0
77.42889515571073,88.27596268568576,0.03222768101426137,12.850000000000023,0.0
95.49858434180442,85.48214850314686,0.054472168266609895,14.25,0.0
70.63917016441428,136.35249502347153,-0.020967745530734126,9.75,0.0
61.697760169203434,166.9806279965382,-0.05001061924980377,7.850000000000023,0.0
76.18278352378712,64.63646637553377,0.057053264002471855,14.350000000000023,0.0
75.32860180396466,96.10366080832499,0.07035325035455278,15.25,0.0
48.31655885694835,98.08210240627523,0.00011033126616123003,10.649999999999977,0.0
111.78154853935189,19.869049851721236,0.23732998556488702,24.94999999999999,0.0
85.06201644039771,82.645386174209,0.09042970067418457,17.19999999999999,0.0
64.67786888036267,125.81096785157074,-0.03973626760373513,8.350000000000023,0.0
60.91031473494161,118.4237763039138,0.02442398426484529,12.25,1.0
78.74328340199799,117.50635769468536,0.035317448681191556,13.050000000000011,0.0
77.71782751948018,67.86609947090274,0.038982026522829394,13.050000000000011,0.0
68.69291883805232,106.72217841766019,0.0320351914893988,12.550000000000011,0.0
83.8721879137799,68.89704800725485,0.14342089894854795,19.80000000000001,1.0
114.13517714786843,25.012751788652288,0.20531919871991644,23.44999999999999,0.0
83.28929097447599,62.10931884985573,0.08738071364248408,16.55000000000001,0.0
86.76800716665554,47.70586935337626,0.14070462589663682,19.94999999999999,0.0
109.40681181742286,71.24419245193259,0.07547069258431667,15.550000000000011,0.0
