curve_ID,species,standardisedtraitname,temp,z,zLwr,zUpr
18,Stethorus punctillum,z,11.891891891891891,0.02104436029800214,0.029323989210592056,0.01609311182407562
18,Stethorus punctillum,z,11.936936936936936,0.020588239747860372,0.02762270175552828,0.015896915575318298
18,Stethorus punctillum,z,11.981981981981981,0.020146956238768624,0.026051478393182507,0.01571873645153561
18,Stethorus punctillum,z,12.027027027027026,0.01972005480426356,0.02513329039779577,0.015299752276965724
18,Stethorus punctillum,z,12.072072072072071,0.019307094699295882,0.024599834076382287,0.014747370210527815
18,Stethorus punctillum,z,12.117117117117116,0.018907648952029617,0.02409455001982015,0.014232502042093408
18,Stethorus punctillum,z,12.162162162162161,0.0185213039299073,0.023634317265535307,0.01375270980975604
18,Stethorus punctillum,z,12.207207207207206,0.01814765891951306,0.023186331508761496,0.013304244775815873
18,Stethorus punctillum,z,12.252252252252251,0.017786325719794664,0.02276885744634353,0.012815278592509523
18,Stethorus punctillum,z,12.297297297297296,0.01743692824822065,0.02235283627646053,0.012369384645416865
18,Stethorus punctillum,z,12.342342342342342,0.017099102159442634,0.02196423656407949,0.011878953440619117
18,Stethorus punctillum,z,12.387387387387387,0.016772494476084268,0.021585444038491452,0.011431985961159536
18,Stethorus punctillum,z,12.432432432432432,0.016456763231243753,0.021216230321600357,0.011017310242394935
18,Stethorus punctillum,z,12.477477477477477,0.01615157712235468,0.02085111981874425,0.010635224745339
18,Stethorus punctillum,z,12.522522522522522,0.015856615176027936,0.020476700657737466,0.010283413378350316
18,Stethorus punctillum,z,12.567567567567567,0.015571566423531497,0.02010876016604388,0.00997382971763231
18,Stethorus punctillum,z,12.612612612612612,0.015296129586559183,0.019752862948106523,0.009679188889500166
18,Stethorus punctillum,z,12.657657657657657,0.015030012772969278,0.01942940705586819,0.009409048859819552
18,Stethorus punctillum,z,12.702702702702702,0.014772933182162776,0.019129218857372433,0.009159956773495598
18,Stethorus punctillum,z,12.747747747747747,0.014524616819803366,0.018812053930918175,0.008934910748837167
18,Stethorus punctillum,z,12.792792792792792,0.0142847982215706,0.018518007613670895,0.008746667063188399
18,Stethorus punctillum,z,12.837837837837837,0.014053220185667242,0.018219224361911018,0.008573846455562707
18,Stethorus punctillum,z,12.882882882882882,0.013829633513790943,0.017926849000744996,0.008415419334667799
18,Stethorus punctillum,z,12.927927927927927,0.013613796760309287,0.017640911498457947,0.008266981722688388
18,Stethorus punctillum,z,12.972972972972972,0.013405475989368669,0.017362149609756444,0.008128343462974296
18,Stethorus punctillum,z,13.018018018018017,0.013204444539686564,0.017090401796821336,0.008001103785203755
18,Stethorus punctillum,z,13.063063063063062,0.013010482796785513,0.016839874716141345,0.007887360653376608
18,Stethorus punctillum,z,13.108108108108107,0.012823377972422789,0.016617922006534058,0.007764404116075008
18,Stethorus punctillum,z,13.153153153153152,0.012642923890995238,0.016427462209286564,0.007672533581501351
18,Stethorus punctillum,z,13.198198198198197,0.012468920782689958,0.016217255442590242,0.007585034424136916
18,Stethorus punctillum,z,13.243243243243242,0.01230117508317054,0.016004702268785767,0.007508359956917619
18,Stethorus punctillum,z,13.288288288288287,0.012139499239586453,0.015782436822636053,0.00742949630849513
18,Stethorus punctillum,z,13.333333333333332,0.011983711522708329,0.015561128625130543,0.007368733583436573
18,Stethorus punctillum,z,13.378378378378377,0.011833635844989369,0.015344092801535888,0.007301025266881184
18,Stethorus punctillum,z,13.423423423423422,0.011689101584368583,0.015138461593873666,0.0072624537637151
18,Stethorus punctillum,z,13.468468468468467,0.011549943413629464,0.014943456060391684,0.007201729233776728
18,Stethorus punctillum,z,13.513513513513512,0.011416001135139919,0.014749766521294715,0.007158370921202391
18,Stethorus punctillum,z,13.558558558558557,0.01128711952079971,0.014560445882277432,0.0071195250044266195
18,Stethorus punctillum,z,13.603603603603602,0.011163148157032907,0.014378727871145677,0.007078135342532089
18,Stethorus punctillum,z,13.648648648648647,0.011043941294661352,0.014209862706916493,0.007048701313396526
18,Stethorus punctillum,z,13.693693693693692,0.010929357703507319,0.014046481530953557,0.007020910459642868
18,Stethorus punctillum,z,13.738738738738737,0.010819260531572237,0.013886737096446689,0.007005031714807191
18,Stethorus punctillum,z,13.783783783783782,0.010713517168647924,0.013729764284062146,0.006992733176038085
18,Stethorus punctillum,z,13.828828828828827,0.01061199911421924,0.013576519839967138,0.006983634131508636
18,Stethorus punctillum,z,13.873873873873872,0.010514581849520758,0.013426934107952685,0.006977663414332634
18,Stethorus punctillum,z,13.918918918918918,0.010421144713617662,0.013280938836496317,0.00696923395617731
18,Stethorus punctillum,z,13.963963963963963,0.01033157078338058,0.013138298555207395,0.006964187934491264
18,Stethorus punctillum,z,14.009009009009008,0.010245746757233668,0.012996939416865326,0.006959615250111042
18,Stethorus punctillum,z,14.054054054054053,0.010163562842553197,0.012859808074644473,0.006961713987787987
18,Stethorus punctillum,z,14.099099099099098,0.010084912646604135,0.01272673731531984,0.00696354094548992
18,Stethorus punctillum,z,14.144144144144143,0.010009693070899592,0.012597845454066227,0.006972599261500491
18,Stethorus punctillum,z,14.189189189189188,0.009937804208877205,0.012473787135130598,0.006980833687297804
18,Stethorus punctillum,z,14.234234234234233,0.00986914924678518,0.012357310026322708,0.006982100763076224
18,Stethorus punctillum,z,14.279279279279278,0.009803634367678319,0.01226106953977368,0.006989109041060229
18,Stethorus punctillum,z,14.324324324324323,0.00974116865842376,0.012170490055617421,0.0069961888231170775
18,Stethorus punctillum,z,14.369369369369368,0.009681664019623063,0.01207091469296686,0.00700774860403301
18,Stethorus punctillum,z,14.414414414414413,0.009625035078356554,0.011970869985693688,0.0070243751586006545
18,Stethorus punctillum,z,14.45945945945946,0.009571199103661807,0.011889879945708674,0.007041042338832116
18,Stethorus punctillum,z,14.504504504504505,0.009520075924659886,0.011810602167589307,0.007062675117935684
18,Stethorus punctillum,z,14.54954954954955,0.00947158785124425,0.011729226978909033,0.007084508199044395
18,Stethorus punctillum,z,14.594594594594595,0.009425659597253729,0.011647243118527072,0.007109763837243191
18,Stethorus punctillum,z,14.63963963963964,0.00938221820604824,0.011552122954757488,0.007135021291262544
18,Stethorus punctillum,z,14.684684684684685,0.009341192978414304,0.01145039340184375,0.007157990463278791
18,Stethorus punctillum,z,14.72972972972973,0.0093025154027240025,0.01137478754339512,0.0071799255567596195
18,Stethorus punctillum,z,14.774774774774775,0.00926611908727862,0.011301936717848321,0.00720760769964097
18,Stethorus punctillum,z,14.81981981981982,0.009231939694766317,0.01122985378346392,0.007236114022740847
18,Stethorus punctillum,z,14.864864864864865,0.0091999148787684,0.011149883870774382,0.007265180807556749
18,Stethorus punctillum,z,14.90990990990991,0.009169984222248313,0.011067627861971326,0.00729440769563869
18,Stethorus punctillum,z,14.954954954954955,0.009142089177962491,0.011002836358565271,0.0073243027940602945
18,Stethorus punctillum,z,15,0.009116173010730567,0.010938909492073073,0.0073540491101324705
18,Stethorus punctillum,z,15.045045045045045,0.009092180741508202,0.010863955607156497,0.007380434568028587
18,Stethorus punctillum,z,15.09009009009009,0.009070059093204418,0.0107965466271219,0.007400808645159248
18,Stethorus punctillum,z,15.135135135135135,0.009049756438189057,0.010729588466118769,0.007427280307181128
18,Stethorus punctillum,z,15.18018018018018,0.009031222747437413,0.010650963558397576,0.0074537271202489855
18,Stethorus punctillum,z,15.225225225225225,0.009014409541259724,0.010593951705781588,0.0074797433988198336
18,Stethorus punctillum,z,15.27027027027027,0.008999269841566692,0.010541961273955446,0.0075112052060970136
18,Stethorus punctillum,z,15.315315315315315,0.008985758125621683,0.010503712579106515,0.007540147254982001
18,Stethorus punctillum,z,15.36036036036036,0.008973830281233804,0.010442774286121705,0.00756985436220667
18,Stethorus punctillum,z,15.405405405405405,0.008963443563345745,0.010382771267528372,0.007602242404068494
18,Stethorus punctillum,z,15.45045045045045,0.008954556551973284,0.010325837168848537,0.007630893284906065
18,Stethorus punctillum,z,15.495495495495495,0.008947129111453416,0.01028781399407805,0.007661021427722948
18,Stethorus punctillum,z,15.54054054054054,0.008941122350960411,0.010258563016509731,0.007695553493966833
18,Stethorus punctillum,z,15.585585585585585,0.008936498586249729,0.010214257631726297,0.00772687765280904
18,Stethorus punctillum,z,15.63063063063063,0.008933221302591481,0.01016955545338736,0.00775556064919531
18,Stethorus punctillum,z,15.675675675675675,0.0089312551188559,0.010135163099670384,0.0077878088252772565
18,Stethorus punctillum,z,15.72072072072072,0.008930565752714857,0.01010353885810287,0.007820461565054579
18,Stethorus punctillum,z,15.765765765765765,0.008931119986924349,0.01007055484249386,0.00785474767309206
18,Stethorus punctillum,z,15.81081081081081,0.00893288563665407,0.010046391694167487,0.007879657545579599
18,Stethorus punctillum,z,15.855855855855856,0.008935831517831287,0.010023238609951622,0.007905332866031688
18,Stethorus punctillum,z,15.9009009009009,0.008939927416467246,0.010006569598858367,0.00792534926564989
18,Stethorus punctillum,z,15.945945945945946,0.008945144058935267,0.009988501250064289,0.007944228749261817
18,Stethorus punctillum,z,15.99099099099099,0.008951453083170859,0.009969981114213886,0.00796087823074265
18,Stethorus punctillum,z,16.036036036036034,0.008958827010764817,0.00996763233276026,0.007975573037076007
18,Stethorus punctillum,z,16.08108108108108,0.008967239219921624,0.009969789695833786,0.00797874894396634
18,Stethorus punctillum,z,16.126126126126124,0.00897666391925571,0.009976230910862771,0.007983130773189772
18,Stethorus punctillum,z,16.17117117117117,0.008987076122399844,0.010000754236910435,0.007986488620969755
18,Stethorus punctillum,z,16.216216216216214,0.008998451623399743,0.010019533036032861,0.007997410170725463
18,Stethorus punctillum,z,16.26126126126126,0.009010766972870864,0.010042305061357941,0.008010328798054349
18,Stethorus punctillum,z,16.306306306306304,0.00902399945489305,0.010061865374632134,0.008022174103104485
18,Stethorus punctillum,z,16.35135135135135,0.009038127064620463,0.010084667353685564,0.00803473475712897
18,Stethorus punctillum,z,16.396396396396394,0.009053128486583996,0.010110322291914817,0.008048110422298325
18,Stethorus punctillum,z,16.44144144144144,0.009068983073665085,0.010133330443340976,0.0080624326797169
18,Stethorus punctillum,z,16.486486486486484,0.009085670826719293,0.010156967275072773,0.008075303892063294
18,Stethorus punctillum,z,16.53153153153153,0.009103172374830232,0.010188216404388694,0.008091444260211071
18,Stethorus punctillum,z,16.576576576576574,0.009121468956173249,0.01021987029932847,0.008107199172432585
18,Stethorus punctillum,z,16.62162162162162,0.009140542399470677,0.010249106902450946,0.008123575797327871
18,Stethorus punctillum,z,16.666666666666664,0.00916037510601972,0.010282837808449845,0.008140559473508195
18,Stethorus punctillum,z,16.71171171171171,0.00918095003227517,0.01031364036241845,0.008150432462419104
18,Stethorus punctillum,z,16.756756756756754,0.009202250672970074,0.010342955095417184,0.008167332432543513
18,Stethorus punctillum,z,16.8018018018018,0.009224261044756817,0.010372520386324519,0.00818499578157018
18,Stethorus punctillum,z,16.846846846846844,0.009246965670353472,0.010403855674224322,0.008203400250356364
18,Stethorus punctillum,z,16.89189189189189,0.009270349563178609,0.01043640759162309,0.008225197810873032
18,Stethorus punctillum,z,16.936936936936934,0.009294398212460264,0.01047358590460393,0.00823797721570804
18,Stethorus punctillum,z,16.98198198198198,0.009319097568803525,0.010513483170379749,0.008246920068993874
18,Stethorus punctillum,z,17.027027027027025,0.009344434030203456,0.010556503384828277,0.008256931419234743
18,Stethorus punctillum,z,17.07207207207207,0.0093703944284882,0.010599908561202997,0.008268672675919546
18,Stethorus punctillum,z,17.117117117117115,0.009396966016180432,0.0106435175949559,0.008285990281957928
18,Stethorus punctillum,z,17.16216216216216,0.00942413645376265,0.01068069682992439,0.008311516969207108
18,Stethorus punctillum,z,17.207207207207205,0.009451893797334892,0.01071756330410883,0.008328236544582212
18,Stethorus punctillum,z,17.25225225225225,0.009480226486652359,0.010754546569659825,0.00834435066090635
18,Stethorus punctillum,z,17.2972972972973,0.009509123333530519,0.010791547437094203,0.008370001746695024
18,Stethorus punctillum,z,17.34234234234234,0.00953857351060768,0.010829151191429319,0.008396731667838029
18,Stethorus punctillum,z,17.38738738738739,0.009568566540452192,0.01086673258110489,0.008424361613942066
18,Stethorus punctillum,z,17.43243243243243,0.009599092285005406,0.010904359193020002,0.008445991077773492
18,Stethorus punctillum,z,17.47747747747748,0.009630140935348207,0.010942123962234204,0.008466134887462373
18,Stethorus punctillum,z,17.52252252252252,0.00966170300178282,0.010980026297054826,0.008487957820349301
18,Stethorus punctillum,z,17.56756756756757,0.00969376930421847,0.011018065659995782,0.008508355995254487
18,Stethorus punctillum,z,17.61261261261261,0.009726330962852912,0.011056241564606224,0.008530171671781031
18,Stethorus punctillum,z,17.65765765765766,0.009759379389139627,0.011096244145794994,0.00855290887187303
18,Stethorus punctillum,z,17.7027027027027,0.009792906277032595,0.011141265433446193,0.008576517040078403
18,Stethorus punctillum,z,17.74774774774775,0.009826903594499293,0.011184961376729675,0.008600953145524951
18,Stethorus punctillum,z,17.792792792792792,0.009861363575294534,0.011233472884605595,0.008626482640936605
18,Stethorus punctillum,z,17.83783783783784,0.009896278710986072,0.01128218929585394,0.00865093117882868
18,Stethorus punctillum,z,17.882882882882882,0.009931641743225172,0.011330476718690983,0.008677110303230833
18,Stethorus punctillum,z,17.92792792792793,0.009967445656253742,0.011369275073140441,0.008703668349538998
18,Stethorus punctillum,z,17.972972972972972,0.010003683669641359,0.011419737896952041,0.008726009832840474
18,Stethorus punctillum,z,18.01801801801802,0.01004034923124467,0.011468955224720485,0.0087535727094809
18,Stethorus punctillum,z,18.063063063063062,0.010077436010382215,0.011503816184393513,0.008784595383814731
18,Stethorus punctillum,z,18.10810810810811,0.01011493789121889,0.011538229681913745,0.008816076200126734
18,Stethorus punctillum,z,18.153153153153152,0.010152848966352154,0.011581570856584917,0.008845942371679546
18,Stethorus punctillum,z,18.1981981981982,0.010191163530595203,0.011626453002389346,0.008876388183624634
18,Stethorus punctillum,z,18.243243243243242,0.010229876074949707,0.01167116735220819,0.008907405591732627
18,Stethorus punctillum,z,18.28828828828829,0.010268981280763798,0.011709851801777907,0.008938986789551276
18,Stethorus punctillum,z,18.333333333333332,0.010308474014067736,0.01174865685973714,0.008970806494785346
18,Stethorus punctillum,z,18.37837837837838,0.010348349320083647,0.011787582565269539,0.009003455790470486
18,Stethorus punctillum,z,18.423423423423422,0.010388602417902319,0.011826285707613928,0.009037761943246654
18,Stethorus punctillum,z,18.46846846846847,0.010429228695323586,0.011869550444133662,0.009075468731087118
18,Stethorus punctillum,z,18.513513513513512,0.010470223703853272,0.011915709362823651,0.009104128055614516
18,Stethorus punctillum,z,18.55855855855856,0.010511583153854052,0.011952219636536565,0.009126144852311361
18,Stethorus punctillum,z,18.603603603603602,0.010553302909843486,0.01200417606058897,0.009146736662794268
18,Stethorus punctillum,z,18.64864864864865,0.010595378985936385,0.012057279361478783,0.009173135922887437
18,Stethorus punctillum,z,18.693693693693692,0.0106378075414257,0.012104706367304924,0.009206513330219115
18,Stethorus punctillum,z,18.73873873873874,0.01068058487649862,0.012147857357567314,0.009233672652901674
18,Stethorus punctillum,z,18.783783783783782,0.010723707428083455,0.012188090674637364,0.00926606414729653
18,Stethorus punctillum,z,18.82882882882883,0.01076717176582277,0.012224428751236317,0.009298721806312187
18,Stethorus punctillum,z,18.873873873873872,0.01081097458816998,0.012269320261479852,0.009333489048626858
18,Stethorus punctillum,z,18.91891891891892,0.010855112718604247,0.012310841782110823,0.009374275818403865
18,Stethorus punctillum,z,18.963963963963963,0.010899583101961588,0.012354859265629715,0.00941088910128564
18,Stethorus punctillum,z,19.00900900900901,0.010944382800876963,0.012409558405008356,0.0094401719887838
18,Stethorus punctillum,z,19.054054054054053,0.010989508992335636,0.012464537937041355,0.009472905654443666
18,Stethorus punctillum,z,19.0990990990991,0.011034958964328736,0.012519489763856431,0.009501971315160652
18,Stethorus punctillum,z,19.144144144144143,0.011080730112611611,0.012574741095545879,0.009539199549583332
18,Stethorus punctillum,z,19.18918918918919,0.011126819937560038,0.012630290812844858,0.009575236014818267
18,Stethorus punctillum,z,19.234234234234233,0.011173226041122985,0.012687329430696651,0.009604636013949615
18,Stethorus punctillum,z,19.27927927927928,0.01121994612386734,0.01273927310124551,0.009634906753822593
18,Stethorus punctillum,z,19.324324324324323,0.011266977982113274,0.012789308596603844,0.009673347847422995
18,Stethorus punctillum,z,19.36936936936937,0.011314319505156557,0.012833686294915762,0.009712376983639708
18,Stethorus punctillum,z,19.414414414414413,0.01136196867257505,0.012878710194857165,0.009746909120783822
18,Stethorus punctillum,z,19.45945945945946,0.011409923551617915,0.012928133682212404,0.009791161236953875
18,Stethorus punctillum,z,19.504504504504503,0.011458182294673288,0.012981699393834523,0.009831598773102515
18,Stethorus punctillum,z,19.54954954954955,0.011506743136813942,0.013035378277247303,0.009862373504290051
18,Stethorus punctillum,z,19.594594594594593,0.011555604393416623,0.013086414961476897,0.009899654306238275
18,Stethorus punctillum,z,19.63963963963964,0.011604764457854752,0.013132574460427366,0.009933276083030145
18,Stethorus punctillum,z,19.684684684684683,0.011654221799260393,0.013178823605759976,0.00996729563773534
18,Stethorus punctillum,z,19.72972972972973,0.01170397496035499,0.013238483215792287,0.010002142967274799
18,Stethorus punctillum,z,19.774774774774773,0.01175402255534513,0.013298710177424195,0.01004268104680651
18,Stethorus punctillum,z,19.81981981981982,0.01180436326788356,0.013349122354845406,0.010077160028851109
18,Stethorus punctillum,z,19.864864864864863,0.0118549958490906,0.013396625465945946,0.010114049848045394
18,Stethorus punctillum,z,19.90990990990991,0.011905919115637188,0.013454981615336493,0.010150371506199405
18,Stethorus punctillum,z,19.954954954954953,0.01195713194788485,0.013511202582755821,0.01018721748271712
18,Stethorus punctillum,z,20,0.01200863328808317,0.013575085209440967,0.01022473155402702
18,Stethorus punctillum,z,20.045045045045043,0.012060422138621307,0.013628887363114349,0.010262755252056947
18,Stethorus punctillum,z,20.09009009009009,0.012112497560332976,0.01368381842402783,0.010320706538904174
18,Stethorus punctillum,z,20.135135135135133,0.012164858670853027,0.013740756239027664,0.010367627970524308
18,Stethorus punctillum,z,20.18018018018018,0.012217504643023272,0.013801846732149983,0.010407406616873005
18,Stethorus punctillum,z,20.225225225225223,0.012270434703347726,0.013863645693781276,0.01044620324966484
18,Stethorus punctillum,z,20.27027027027027,0.01232364813049359,0.013925603577368183,0.010482800871569803
18,Stethorus punctillum,z,20.315315315315313,0.012377144253838799,0.013986823822894552,0.010519907808365985
18,Stethorus punctillum,z,20.36036036036036,0.012430922452062784,0.014042785996134734,0.010557522018538273
18,Stethorus punctillum,z,20.405405405405403,0.012484982151780994,0.014101074417710968,0.01059953496416673
18,Stethorus punctillum,z,20.45045045045045,0.01253932282621945,0.014159588240900804,0.010643576573152347
18,Stethorus punctillum,z,20.495495495495494,0.012593943993931331,0.014217844890964991,0.010688581229318846
18,Stethorus punctillum,z,20.54054054054054,0.012648845217550643,0.014276314540624195,0.010734861084364377
18,Stethorus punctillum,z,20.585585585585584,0.012704026102585485,0.014336649068843327,0.010777137090389124
18,Stethorus punctillum,z,20.63063063063063,0.012759486296246248,0.014392635502046459,0.01082162424613153
18,Stethorus punctillum,z,20.675675675675674,0.012815225486311067,0.014447272798690484,0.010869371271645903
18,Stethorus punctillum,z,20.72072072072072,0.012871243400024119,0.014506393234612443,0.010918236830095093
18,Stethorus punctillum,z,20.765765765765764,0.012927539803028682,0.014573090548346523,0.01096733160082002
18,Stethorus punctillum,z,20.81081081081081,0.012984114498331721,0.014633024878646983,0.011015953495666036
18,Stethorus punctillum,z,20.855855855855854,0.013040967325300135,0.014686352301750553,0.011064470311257076
18,Stethorus punctillum,z,20.9009009009009,0.01309809815868797,0.01475408832223534,0.011112712900791681
18,Stethorus punctillum,z,20.945945945945944,0.013155506907692256,0.014819728311613871,0.011161904444517952
18,Stethorus punctillum,z,20.99099099099099,0.013213193515038428,0.014882750438940814,0.01120570479243419
18,Stethorus punctillum,z,21.036036036036034,0.013271157956092726,0.014938147804646258,0.011246840792228426
18,Stethorus punctillum,z,21.08108108108108,0.013329400238002288,0.015000178602228664,0.011292886437070096
18,Stethorus punctillum,z,21.126126126126124,0.013387920398860758,0.015064813888972578,0.011345234297292974
18,Stethorus punctillum,z,21.17117117117117,0.013446718506899737,0.015141023471030786,0.01139877917586219
18,Stethorus punctillum,z,21.216216216216214,0.013505794659704206,0.015217595717279458,0.011453428838445877
18,Stethorus punctillum,z,21.26126126126126,0.013565148983452725,0.015294532213996244,0.011516730297764791
18,Stethorus punctillum,z,21.306306306306304,0.01362478163217958,0.015371834554801678,0.011574284808061667
18,Stethorus punctillum,z,21.35135135135135,0.013684692787060387,0.015449404842470867,0.011627310424589391
18,Stethorus punctillum,z,21.396396396396394,0.013744882655718741,0.015526961231756722,0.011679224076415667
18,Stethorus punctillum,z,21.44144144144144,0.013805351471554414,0.015604882804282263,0.011734552916356862
18,Stethorus punctillum,z,21.486486486486484,0.013866099493091566,0.01568262244378211,0.01179216938734736
18,Stethorus punctillum,z,21.53153153153153,0.013927127003347263,0.0157540069722331,0.011850307395726374
18,Stethorus punctillum,z,21.576576576576574,0.013988434309218768,0.01581350576709491,0.011909429376055942
18,Stethorus punctillum,z,21.62162162162162,0.014050021740889774,0.015873032404355225,0.01196919014578555
18,Stethorus punctillum,z,21.666666666666664,0.014111889651254985,0.015932470840960097,0.01202959024855648
18,Stethorus punctillum,z,21.71171171171171,0.01417403841536128,0.016005806130374067,0.012089203646838752
18,Stethorus punctillum,z,21.756756756756754,0.014236468429867349,0.01608207336144752,0.012147350814521594
18,Stethorus punctillum,z,21.8018018018018,0.014299180112518092,0.016158683821285377,0.01220630129915733
18,Stethorus punctillum,z,21.846846846846844,0.01436217390163705,0.016235638815916907,0.012266559152051224
18,Stethorus punctillum,z,21.89189189189189,0.01442545025563235,0.01631702843030915,0.01233384959714063
18,Stethorus punctillum,z,21.936936936936934,0.014489009652519261,0.016398917085512162,0.01238795964273708
18,Stethorus punctillum,z,21.98198198198198,0.014552852589456433,0.016480913402494187,0.012444541866520342
18,Stethorus punctillum,z,22.027027027027025,0.014616979582296968,0.01655045510178255,0.012505281769620217
18,Stethorus punctillum,z,22.07207207207207,0.014681391165152468,0.016617191365523542,0.012566534055035718
18,Stethorus punctillum,z,22.117117117117115,0.014746087889971306,0.016700077741478577,0.01262877454602742
18,Stethorus punctillum,z,22.16216216216216,0.014811070326129078,0.016784082411008056,0.012694547339011437
18,Stethorus punctillum,z,22.207207207207205,0.014876339060031975,0.016859926802156644,0.012754766282175718
18,Stethorus punctillum,z,22.25225225225225,0.014941894694732607,0.01693484537122365,0.012814831294112696
18,Stethorus punctillum,z,22.297297297297295,0.015007737849556623,0.01701788155043461,0.012875397736060643
18,Stethorus punctillum,z,22.34234234234234,0.015073869159742164,0.017101776911159206,0.012934908272077472
18,Stethorus punctillum,z,22.387387387387385,0.015140289276089056,0.01718818983497817,0.012990249644628285
18,Stethorus punctillum,z,22.43243243243243,0.015206998864620232,0.017270361054979498,0.013054479823808432
18,Stethorus punctillum,z,22.477477477477475,0.015273998606251846,0.017352084467234442,0.013109078274283929
18,Stethorus punctillum,z,22.52252252252252,0.015341289196475535,0.017434813692089594,0.013175664020221916
18,Stethorus punctillum,z,22.567567567567565,0.015408871345048505,0.01751781724545335,0.013233793565429114
18,Stethorus punctillum,z,22.61261261261261,0.015476745775695053,0.017595596292528826,0.013285487013540391
18,Stethorus punctillum,z,22.657657657657655,0.015544913225815624,0.017684014692218968,0.013338207825378728
18,Stethorus punctillum,z,22.7027027027027,0.015613374446206547,0.01776918961020301,0.013396416986170641
18,Stethorus punctillum,z,22.747747747747745,0.015682130200786577,0.017854050632758862,0.013447863648556683
18,Stethorus punctillum,z,22.792792792792792,0.015751181266334024,0.01793902664283362,0.013502690183525741
18,Stethorus punctillum,z,22.837837837837835,0.015820528432230026,0.018024382382661415,0.013551815634287681
18,Stethorus punctillum,z,22.882882882882882,0.015890172500211568,0.01811011937719459,0.013613822940865217
18,Stethorus punctillum,z,22.927927927927925,0.01596011428413066,0.018196239158967713,0.013681648459701748
18,Stethorus punctillum,z,22.972972972972972,0.016030354609722318,0.018282743268055512,0.013749301888574796
18,Stethorus punctillum,z,23.018018018018015,0.016100894314379076,0.018369373505425543,0.013817716553661638
18,Stethorus punctillum,z,23.063063063063062,0.01617173424693257,0.01845830686594976,0.013880156077437986
18,Stethorus punctillum,z,23.10810810810811,0.016242875267442298,0.018554719707252063,0.013934324635713716
18,Stethorus punctillum,z,23.153153153153152,0.01631431824699077,0.018642746485087784,0.014009581248699195
18,Stethorus punctillum,z,23.1981981981982,0.01638606406748526,0.01873494999881682,0.014084728233628298
18,Stethorus punctillum,z,23.243243243243242,0.0164581136214654,0.018842635366331927,0.014142092918062106
18,Stethorus punctillum,z,23.28828828828829,0.01653046781191782,0.018929007363174113,0.014199697304997053
18,Stethorus punctillum,z,23.333333333333332,0.016603127552095222,0.019015769255164062,0.014258278043387484
18,Stethorus punctillum,z,23.37837837837838,0.016676093765342587,0.019110082334709576,0.014317141125775226
18,Stethorus punctillum,z,23.423423423423422,0.01674936738492781,0.0192048441365247,0.01437625390864344
18,Stethorus punctillum,z,23.46846846846847,0.01682294935387875,0.019299968100502527,0.014435616751794066
18,Stethorus punctillum,z,23.513513513513512,0.016896840624824327,0.01939521838680151,0.014494794075818229
18,Stethorus punctillum,z,23.55855855855856,0.016971042159841906,0.019490918508072438,0.014558629191977738
18,Stethorus punctillum,z,23.603603603603602,0.017045554930308383,0.0195836814070783,0.01463029799983194
18,Stethorus punctillum,z,23.64864864864865,0.017120379916757383,0.019671355649154936,0.014702284665495748
18,Stethorus punctillum,z,23.693693693693692,0.017195518108739493,0.019764490181361335,0.0147641806157056
18,Stethorus punctillum,z,23.73873873873874,0.01727097050468847,0.019870670342758048,0.014832611581782857
18,Stethorus punctillum,z,23.783783783783782,0.017346738111791278,0.01997740139162885,0.014905421418177637
18,Stethorus punctillum,z,23.82882882882883,0.017422821945861477,0.02006920737230108,0.01497864117054374
18,Stethorus punctillum,z,23.873873873873872,0.017499223031218526,0.0201773001668229,0.015052271602200401
18,Stethorus punctillum,z,23.91891891891892,0.017575942400569165,0.020277339427428487,0.015126313499747112
18,Stethorus punctillum,z,23.963963963963963,0.01765298109489426,0.02038853572517364,0.015189549476746828
18,Stethorus punctillum,z,24.00900900900901,0.01773034016333792,0.02048879786449404,0.015241272874132874
18,Stethorus punctillum,z,24.054054054054053,0.017808020663102064,0.020589492987902514,0.015293311904057014
18,Stethorus punctillum,z,24.0990990990991,0.017886023659342182,0.020690092500080613,0.015347376857998677
18,Stethorus punctillum,z,24.144144144144143,0.01796435022506925,0.020796594540872106,0.01542233774273718
18,Stethorus punctillum,z,24.18918918918919,0.018043001441052146,0.020903612217653522,0.01549694890351183
18,Stethorus punctillum,z,24.234234234234233,0.01812197839572603,0.02100622400479093,0.015559129839765689
18,Stethorus punctillum,z,24.27927927927928,0.018201282185101655,0.02111636462662435,0.015636738145823368
18,Stethorus punctillum,z,24.324324324324323,0.018280913912678578,0.02123019828993822,0.01571426313317606
18,Stethorus punctillum,z,24.36936936936937,0.01836087468936236,0.02134072539077463,0.01577572502751058
18,Stethorus punctillum,z,24.414414414414413,0.01844116563338237,0.021450670001127218,0.0158379215217266
18,Stethorus punctillum,z,24.45945945945946,0.018521787870214558,0.021544336621443262,0.015899840112444476
18,Stethorus punctillum,z,24.504504504504503,0.018602742532505465,0.021640433740495457,0.01596125193826967
18,Stethorus punctillum,z,24.54954954954955,0.01868403075999997,0.021742348377716558,0.016023077761734027
18,Stethorus punctillum,z,24.594594594594593,0.018765653699470402,0.021837326620920788,0.016085131268213475
18,Stethorus punctillum,z,24.63963963963964,0.01884761250464932,0.021942667255911492,0.01615268810633338
18,Stethorus punctillum,z,24.684684684684683,0.018929908336163842,0.02205052383769743,0.016217343479897468
