curve_ID,species,standardisedtraitname,temp,z,zLwr,zUpr
1,Culex pipiens,z,5.990990990990991,110142264807701580,96751355378477792,0.03092119512006639
1,Culex pipiens,z,6.036036036036036,89622972666538592,78824467836190350,0.030739395355047282
1,Culex pipiens,z,6.081081081081081,72931236060526940,64223467391709536,0.030558779195784085
1,Culex pipiens,z,6.126126126126126,59352180216987290,52330531922172120,0.030379339225593008
1,Culex pipiens,z,6.171171171171171,48304616503620790,42642752879022064,0.030201068083520827
1,Culex pipiens,z,6.216216216216216,39316010786143070,34750734502123816,0.03002395846399011
1,Culex pipiens,z,6.261261261261261,32002144644289620,28321183624694056,0.029848003116444147
1,Culex pipiens,z,6.306306306306306,26050588541052352,23082745007421368,0.029673194844998606
1,Culex pipiens,z,6.351351351351351,21207271602311188,18814476421092456,0.029499526508092903
1,Culex pipiens,z,6.396396396396396,17265567072038884,15335740917161644,0.02932699101814781
1,Culex pipiens,z,6.441441441441441,14057421629474950,12495724027630114,0.02915558134122285
1,Culex pipiens,z,6.486486486486486,11446145354075678,10182319355525620,0.02898529049667956
1,Culex pipiens,z,6.531531531531531,9320551064444608,8297755156639225,0.028816111556846817
1,Culex pipiens,z,6.576576576576576,7590190176110847,6762435205040832,0.02864803764668732
1,Culex pipiens,z,6.621621621621621,6181479664112906,5511555731976342,0.028481061943471015
1,Culex pipiens,z,6.666666666666666,5034553245175513,4492352858900029,0.028315177676446816
1,Culex pipiens,z,6.711711711711711,4100701187662366.5,3661862872782129,0.028150378126522074
1,Culex pipiens,z,6.756756756756756,3340288575269115,2985099673434267,0.027986656625939937
1,Culex pipiens,z,6.801801801801801,2721062497755287,2433571592335108.5,0.027824006557964222
1,Culex pipiens,z,6.846846846846846,2216775414851714.8,1984074310009823.5,0.027662421356564045
1,Culex pipiens,z,6.891891891891891,1806065566151784.8,1617708410609351,0.027501894506102877
1,Culex pipiens,z,6.936936936936936,1471546370933622,1319079716133756,0.02734241954102958
1,Culex pipiens,z,6.981981981981981,1199065757462059.8,1075648352055923,0.027183990045573383
1,Culex pipiens,z,7.027027027027026,977103670904880,877198846589844.4,0.027026599653439964
1,Culex pipiens,z,7.072072072072071,796281949014804.4,715408730412657.4,0.026870242047512597
1,Culex pipiens,z,7.117117117117116,648965582059225.5,583497303988911.6,0.026714910959553625
1,Culex pipiens,z,7.162162162162161,528938296864240.6,475939656054562.06,0.026560600169910895
1,Culex pipiens,z,7.207207207207206,431138593710666.56,388233795743450.1,0.02640730350722549
1,Culex pipiens,z,7.252252252252252,351444956897096.75,316711021415482.2,0.02625501484814224
1,Culex pipiens,z,7.297297297297297,286501066877562.75,258381488262393.4,0.026103728117025025
1,Culex pipiens,z,7.342342342342342,233573554845561.88,210808432937621.56,0.025953437285670646
1,Culex pipiens,z,7.387387387387387,190436233300880.2,172005730792257.12,0.025804136373030643
1,Culex pipiens,z,7.4324324324324325,155275868440461.97,140354451805625.78,0.025655819444930526
1,Culex pipiens,z,7.4774774774774775,126615480924560.33,114534887322201.08,0.02550848061379648
1,Culex pipiens,z,7.5225225225225225,103251910248205.88,93471175625672.66,0.025362114038380283
1,Culex pipiens,z,7.5675675675675675,84204986800484.61,76286188203789.89,0.025216713923490685
1,Culex pipiens,z,7.612612612612613,68676150851492.21,62264773025976.98,0.025072274519724606
1,Culex pipiens,z,7.657657657657658,56014760438093.29,50823804794840.77,0.024928790123202964
1,Culex pipiens,z,7.702702702702703,45690657691081.664,41487779992215.914,0.024786255075306907
1,Culex pipiens,z,7.747747747747748,37271829607130.766,33868928875651.066,0.02464466376241968
1,Culex pipiens,z,7.792792792792793,30406216030274.598,27651007353610.96,0.024504010615667014
1,Culex pipiens,z,7.837837837837838,24806893954521.21,22576086988921.293,0.02436429011066471
1,Culex pipiens,z,7.882882882882883,20240010732370.5,18433787842804.51,0.024225496767263932
1,Culex pipiens,z,7.927927927927928,16514955513097.986,15052501848270.842,0.024087625149303505
1,Culex pipiens,z,7.972972972972973,13476353224053.377,12294810834443.63,0.0239506698643615
1,Culex pipiens,z,8.018018018018017,10997542707778.152,10045795493375.514,0.02381462556351057
1,Culex pipiens,z,8.063063063063062,8975263534314.646,8208709664442.276,0.023679486941076095
1,Culex pipiens,z,8.108108108108107,7325327205709.099,6708007278209.924,0.02354524873439558
1,Culex pipiens,z,8.153153153153152,5979090140452.387,5482014865649.315,0.023411905723582257
1,Culex pipiens,z,8.198198198198197,4880579744208.203,4480380857521.101,0.02327945273128922
1,Culex pipiens,z,8.243243243243242,3984152483948.7256,3661994469923.2744,0.023147884622477893
1,Culex pipiens,z,8.288288288288287,3252585359775.429,2993287614657.189,0.023017196304186735
1,Culex pipiens,z,8.333333333333332,2655520468194.1816,2446849249708.595,0.02288738272530489
1,Culex pipiens,z,8.378378378378377,2168197249651.4058,2000294609128.8713,0.022758438876345516
1,Culex pipiens,z,8.423423423423422,1770419144620.9792,1635342369517.1348,0.022630359789224327
1,Culex pipiens,z,8.468468468468467,1445711260972.3323,1337061467009.1016,0.02250314053703781
1,Culex pipiens,z,8.513513513513512,1180633699903.0967,1093256337063.8569,0.022376776233846013
1,Culex pipiens,z,8.558558558558557,964221739104.4917,893965104733.4197,0.022251262034455918
1,Culex pipiens,z,8.603603603603602,787529407660.1447,731049946449.2294,0.022126593134208606
1,Culex pipiens,z,8.64864864864865,643257333201.2845,597862671820.9099,0.0220027647687676
1,Culex pipiens,z,8.693693693693694,525449281944.50903,488971695512.4756,0.021879772213910485
1,Culex pipiens,z,8.73873873873874,429244696028.0071,399939115262.1274,0.02176923074790215
1,Culex pipiens,z,8.783783783783784,350676881887.7714,327138688822.367,0.02165942094878439
1,Culex pipiens,z,8.82882882882883,286508417446.0324,267607196619.98294,0.021550268714742984
1,Culex pipiens,z,8.873873873873874,234096905372.68475,218923058877.25613,0.021441770824074793
1,Culex pipiens,z,8.91891891891892,191285470396.76202,179107203375.83984,0.021333924082231396
1,Culex pipiens,z,8.963963963963964,156313434108.21106,146542099893.41934,0.02122672532173018
1,Culex pipiens,z,9.00900900900901,127743444528.63873,119905627890.18202,0.021120171402069073
1,Culex pipiens,z,9.054054054054054,104402025433.96667,98117056452.49152,0.02101425920964081
1,Culex pipiens,z,9.0990990990991,85331070920.57274,80292915275.35245,0.02090898565765043
1,Culex pipiens,z,9.144144144144144,69748267565.11313,65710943323.57442,0.020804347686032853
1,Culex pipiens,z,9.18918918918919,57014798935.17707,53780634686.73202,0.020700342261373877
1,Culex pipiens,z,9.234234234234235,46608990788.74025,44019172832.92187,0.02059696637683034
1,Culex pipiens,z,9.27927927927928,38104802795.753746,36031766235.993546,0.020494217052054193
1,Culex pipiens,z,9.324324324324325,31154274395.43477,29495579380.14617,0.020392091333116737
1,Culex pipiens,z,9.36936936936937,25473196926.33505,24146600931.865356,0.02029058629243434
1,Culex pipiens,z,9.414414414414415,20829418318.52158,19768911522.241573,0.02018969902869705
1,Culex pipiens,z,9.45945945945946,17033296032.536371,16185912091.2568,0.02008942666679704
1,Culex pipiens,z,9.504504504504505,13929903143.25178,13253154179.732368,0.019989766357760057
1,Culex pipiens,z,9.54954954954955,11392665225.222702,10852479233.8042,0.019890715278677168
1,Culex pipiens,z,9.594594594594595,9318165039.547773,8887227622.121172,0.01979227063263973
1,Culex pipiens,z,9.63963963963964,7621900426.31749,7278321867.978238,0.019694429648673663
1,Culex pipiens,z,9.684684684684685,6234820291.316539,5961064373.119267,0.019597189581678044
1,Culex pipiens,z,9.72972972972973,5100495785.654469,4882519129.288569,0.019500547712362152
1,Culex pipiens,z,9.774774774774775,4172810055.1847086,3999370781.2036047,0.019404501347187374
1,Culex pipiens,z,9.81981981981982,3414071375.9477406,3276173901.1979933,0.01931257463187067
1,Culex pipiens,z,9.864864864864865,2793471985.2721076,2683921263.5062356,0.019221209048432913
1,Culex pipiens,z,9.90990990990991,2285829192.197232,2198872918.5989575,0.01913036992322929
1,Culex pipiens,z,9.954954954954955,1870556999.2140038,1801598499.8236308,0.01904005505217215
1,Culex pipiens,z,10,1530825973.223104,1476193881.6193998,0.018950262253192893
1,Culex pipiens,z,10.045045045045045,1252876861.8776445,1209640407.2002358,0.018860989366228535
1,Culex pipiens,z,10.09009009009009,1025459783.6473186,991280704.482231,0.018770462376307723
1,Culex pipiens,z,10.135135135135135,839375988.5805726,812389849.8086082,0.018680215371169977
1,Culex pipiens,z,10.18018018018018,687103405.8891029,665824513.6513429,0.018590513055136204
1,Culex pipiens,z,10.225225225225225,562490638.7557144,545735889.3683007,0.018501353231849822
1,Culex pipiens,z,10.27027027027027,460506878.7207947,447334794.7609642,0.018412733727044432
1,Culex pipiens,z,10.315315315315315,377037507.8003116,366699452.2582665,0.01832465238851041
1,Culex pipiens,z,10.36036036036036,308717031.0500525,300618183.48572314,0.018237107086064377
1,Culex pipiens,z,10.405405405405405,252792512.96415305,246460668.28270227,0.01815009571151823
1,Culex pipiens,z,10.45045045045045,207011941.07519656,202072574.59209302,0.018063616178651126
1,Culex pipiens,z,10.495495495495495,169532960.92502007,165689311.14839023,0.017977666423181514
1,Culex pipiens,z,10.54054054054054,138848260.28985438,135865428.04865792,0.017892244402741682
1,Culex pipiens,z,10.585585585585585,113724561.48847412,111416822.54678856,0.017807348096852433
1,Culex pipiens,z,10.63063063063063,93152736.81694302,91373424.48626566,0.017722975506900263
1,Culex pipiens,z,10.675675675675675,76307016.50652842,74940458.68247922,0.017639124656114835
1,Culex pipiens,z,10.72072072072072,62511629.77676344,61466727.46420118,0.01755579358954906
1,Culex pipiens,z,10.765765765765765,51213522.794856235,50418639.516954735,0.017462246957214437
1,Culex pipiens,z,10.81081081081081,41960045.11023048,41358942.61960176,0.01736433148548008
1,Culex pipiens,z,10.855855855855856,34380698.569059156,33929307.206178494,0.017267212751721335
1,Culex pipiens,z,10.9009009009009,28172208.13251139,27836062.591564924,0.01717088650182632
1,Culex pipiens,z,10.945945945945946,23086309.19940497,22838514.440171413,0.01708895332381799
1,Culex pipiens,z,10.99099099099099,18919756.50568018,18739375.76004499,0.017009756149954407
1,Culex pipiens,z,11.036036036036036,15506149.961164162,15376928.564115072,0.016931064770217635
1,Culex pipiens,z,11.08108108108108,12709246.57925474,12618602.782682605,0.01685287736984646
1,Culex pipiens,z,11.126126126126126,10417487.975763269,10355715.842908038,0.01677519215730409
1,Culex pipiens,z,11.17117117117117,8539522.221234888,8499162.843562612,0.016698007364278882
1,Culex pipiens,z,11.216216216216216,7000539.140824106,6975885.323869873,0.01662132124568859
1,Culex pipiens,z,11.26126126126126,5739271.110572861,5725977.787175991,0.016545132079684378
1,Culex pipiens,z,11.306306306306306,4705538.34315265,4700316.64947774,0.016469438167658546
1,Culex pipiens,z,11.35135135135135,3858239.6868375246,3858617.165582727,0.016394237834251892
1,Culex pipiens,z,11.396396396396396,3163707.9763522344,3167840.9825674957,0.016319529427364615
1,Culex pipiens,z,11.441441441441441,2594363.7057948443,2600890.968019101,0.01624531131816725
1,Culex pipiens,z,11.486486486486486,2127612.8415984563,2135541.42212713,0.01617158190111479
1,Culex pipiens,z,11.531531531531531,1744944.4467526742,1753561.1678907024,0.01609730923023625
1,Culex pipiens,z,11.576576576576576,1431191.8466806794,1439994.6993450278,0.01602316430475555
1,Culex pipiens,z,11.621621621621621,1173927.65924576,1182572.8618630932,0.01594952609897546
1,Culex pipiens,z,11.666666666666666,962968.403772255,971229.6935206321,0.015876392968137112
1,Culex pipiens,z,11.711711711711711,789968.8153490488,797706.278723802,0.01580376329218901
1,Culex pipiens,z,11.756756756756756,648089.599685041,655225.9237127607,0.01573163547579902
1,Culex pipiens,z,11.801801801801801,531725.3165905266,538227.796572523,0.015660007948369102
1,Culex pipiens,z,11.846846846846846,436281.4961844429,442148.4951981606,0.015588879164051026
1,Culex pipiens,z,11.891891891891891,357992.0689162517,363242.908035976,0.015518247601764536
1,Culex pipiens,z,11.936936936936936,293769.8082953301,298437.29022808076,0.015448111765216339
1,Culex pipiens,z,11.981981981981981,241083.80920572713,245208.7542104453,0.015378470182922155
1,Culex pipiens,z,12.027027027027026,197859.10825941782,201486.41972399675,0.015309321408229158
1,Culex pipiens,z,12.072072072072071,162394.43953574382,165570.32529664168,0.015240664019341663
1,Culex pipiens,z,12.117117117117116,133294.8449963629,136064.90565252586,0.015172496619347208
1,Culex pipiens,z,12.162162162162161,109416.45311543958,111824.41517622185,0.015104817836245612
1,Culex pipiens,z,12.207207207207206,89821.22573282501,91908.14938586141,0.015037626322979133
1,Culex pipiens,z,12.252252252252251,73739.87140581326,75543.7031154243,0.014967794994689037
1,Culex pipiens,z,12.297297297297296,60541.44960999287,62096.821129317745,0.014897283742901975
1,Culex pipiens,z,12.342342342342342,49708.45712551272,51046.656778918725,0.014827319549208816
1,Culex pipiens,z,12.387387387387387,40816.406565845464,41965.46737439967,0.014757900755035951
1,Culex pipiens,z,12.432432432432432,33517.08602941711,34501.94962755556,0.014689025731638414
1,Culex pipiens,z,12.477477477477477,27524.835467451867,28367.561751435303,0.014620692880117813
1,Culex pipiens,z,12.522522522522522,22605.295433902393,23325.296245448313,0.014552900631441282
1,Culex pipiens,z,12.567567567567567,18566.18222971318,19180.463702786416,0.014485647446463636
1,Culex pipiens,z,12.612612612612612,15249.724007862093,15773.126956418322,0.014418931815950517
1,Culex pipiens,z,12.657657657657657,12526.458392008124,12971.889653999719,0.014352752260605162
1,Culex pipiens,z,12.702702702702702,10290.146216924437,10668.796477940357,0.014287107331096036
1,Culex pipiens,z,12.747747747747747,8453.60028428167,8775.14580302899,0.014221995608087993
1,Culex pipiens,z,12.792792792792792,6945.2643099259,7218.0513283191585,0.01415741570227439
1,Culex pipiens,z,12.837837837837837,5706.406967371814,5937.6185426386155,0.014093366254412779
1,Culex pipiens,z,12.882882882882882,4688.820291611236,4884.625938632805,0.014040464201402978
1,Culex pipiens,z,12.927927927927927,3852.931668996128,4018.6206265582305,0.013996945278609344
1,Culex pipiens,z,12.972972972972972,3166.254997422254,3306.3541921874707,0.013950652440629189
1,Culex pipiens,z,13.018018018018017,2602.1200078793277,2720.4979304279955,0.013885087914740314
1,Culex pipiens,z,13.063063063063062,2138.629726708705,2238.5874895357706,0.01381261685166837
1,Culex pipiens,z,13.108108108108107,1757.805064522347,1842.1559084369273,0.013738620105648254
1,Culex pipiens,z,13.153153153153152,1444.882900621707,1516.0213729820882,0.013664537278087373
1,Culex pipiens,z,13.198198198198197,1187.7400838610001,1247.7020438132797,0.013595894185907228
1,Culex pipiens,z,13.243243243243242,976.4207325539962,1026.9352553838326,0.013533536248041938
1,Culex pipiens,z,13.288288288288287,802.7482838526092,845.282446213335,0.013471761435123972
1,Culex pipiens,z,13.333333333333332,660.0070783223575,695.8045137576419,0.013410568217452278
1,Culex pipiens,z,13.378378378378377,542.6810002398079,572.7950236955936,0.013349955096380983
1,Culex pipiens,z,13.423423423423422,446.23893673495184,471.57497402497864,0.013289920604330135
1,Culex pipiens,z,13.468468468468467,366.9586579620788,388.4892224142246,0.013228308481974517
1,Culex pipiens,z,13.513513513513512,301.7822287399481,320.16352580931294,0.013159739440647085
1,Culex pipiens,z,13.558558558558557,248.1972991168424,263.86983047655815,0.013091993877513914
1,Culex pipiens,z,13.603603603603602,204.1396359450389,217.48667226453742,0.013025067428566423
