,temp,species,estimate,rmax_upr,rmax_lwr,ksmallestimate,ksmallrmax_upr,ksmallrmax_lwr
245,16.4040404,Muscidifurax zaraptor,0.049466791,0.058248982,0.038743323,0.049905442,0.058338811,0.039457822
246,16.72727273,Muscidifurax zaraptor,0.053320668,0.061771075,0.0428271,0.053717766,0.061849313,0.043520459
247,17.05050505,Muscidifurax zaraptor,0.05733533,0.065524396,0.047156269,0.057686914,0.065520972,0.047804064
248,17.37373737,Muscidifurax zaraptor,0.06151059,0.069354498,0.051679453,0.061812469,0.069326277,0.052252695
249,17.6969697,Muscidifurax zaraptor,0.065843758,0.073564389,0.056391997,0.06609184,0.073552624,0.05697439
250,18.02020202,Muscidifurax zaraptor,0.070330572,0.077923485,0.061370075,0.070520998,0.077892627,0.061889952
251,18.34343434,Muscidifurax zaraptor,0.074965329,0.082467642,0.066304673,0.075094565,0.082427695,0.066905188
252,18.66666667,Muscidifurax zaraptor,0.079740883,0.087131996,0.071189428,0.079805797,0.087137902,0.07170698
253,18.98989899,Muscidifurax zaraptor,0.084648635,0.091967693,0.076107096,0.084646577,0.091895443,0.076712375
254,19.31313131,Muscidifurax zaraptor,0.089678542,0.096822661,0.081095625,0.089607415,0.096893628,0.081730816
255,19.63636364,Muscidifurax zaraptor,0.094819154,0.101891887,0.086280971,0.09467748,0.102018765,0.086809608
256,19.95959596,Muscidifurax zaraptor,0.100057669,0.107061195,0.091598018,0.099844648,0.107151392,0.09192806
257,20.28282828,Muscidifurax zaraptor,0.105380017,0.112564418,0.096870944,0.105095575,0.112396071,0.097066522
258,20.60606061,Muscidifurax zaraptor,0.110770968,0.118112727,0.10220571,0.110415789,0.117703363,0.102497058
259,20.92929293,Muscidifurax zaraptor,0.116214261,0.123961297,0.107680718,0.115789812,0.123055245,0.107953737
260,21.25252525,Muscidifurax zaraptor,0.12169275,0.129524139,0.113248065,0.121201287,0.128550952,0.113461103
261,21.57575758,Muscidifurax zaraptor,0.127188573,0.135089938,0.118748234,0.126633128,0.133955884,0.118920046
262,21.8989899,Muscidifurax zaraptor,0.132683325,0.140677861,0.124045951,0.132067683,0.139565876,0.124017329
263,22.22222222,Muscidifurax zaraptor,0.138158236,0.146072416,0.129285093,0.137486896,0.144788106,0.129330779
264,22.54545455,Muscidifurax zaraptor,0.143594361,0.15150254,0.134653354,0.142872475,0.150232619,0.134611658
265,22.86868687,Muscidifurax zaraptor,0.148972752,0.15680699,0.140104349,0.148206062,0.155494446,0.139942523
266,23.19191919,Muscidifurax zaraptor,0.154274628,0.16205665,0.145500209,0.153469384,0.160527844,0.145300455
267,23.51515152,Muscidifurax zaraptor,0.159481528,0.166955271,0.150824451,0.158644398,0.165759456,0.150548293
268,23.83838384,Muscidifurax zaraptor,0.164575437,0.172094817,0.15581684,0.163713418,0.170686157,0.155533794
269,24.16161616,Muscidifurax zaraptor,0.169538898,0.176913181,0.160801392,0.168659213,0.175559169,0.160517827
270,24.48484848,Muscidifurax zaraptor,0.174355083,0.181552063,0.165632161,0.173465086,0.180025773,0.165385611
271,24.80808081,Muscidifurax zaraptor,0.179007839,0.185990625,0.170210271,0.178114917,0.184525383,0.170008344
272,25.13131313,Muscidifurax zaraptor,0.183481696,0.190338504,0.174671617,0.18259318,0.188692643,0.174575684
273,25.45454545,Muscidifurax zaraptor,0.187761841,0.194736654,0.178941291,0.186884917,0.193016441,0.178930863
274,25.77777778,Muscidifurax zaraptor,0.191834049,0.198859467,0.183082557,0.190975683,0.197407915,0.183020597
275,26.1010101,Muscidifurax zaraptor,0.195684582,0.202848186,0.186884379,0.194851455,0.201555831,0.186772633
276,26.42424242,Muscidifurax zaraptor,0.199300049,0.206535737,0.190252455,0.198498497,0.205438623,0.190270991
277,26.74747475,Muscidifurax zaraptor,0.202667227,0.210223922,0.193630923,0.201903198,0.209006449,0.193371678
278,27.07070707,Muscidifurax zaraptor,0.205772848,0.213472808,0.196711857,0.20505187,0.212315637,0.196304444
279,27.39393939,Muscidifurax zaraptor,0.208603355,0.216397958,0.199271175,0.20793051,0.215312035,0.198946284
280,27.71717172,Muscidifurax zaraptor,0.211144621,0.219009935,0.201575019,0.210524538,0.21790913,0.201227883
281,28.04040404,Muscidifurax zaraptor,0.213381642,0.221252383,0.20355195,0.212818491,0.220109468,0.203255761
282,28.36363636,Muscidifurax zaraptor,0.215298199,0.223153098,0.205333637,0.214795705,0.222208887,0.204995903
283,28.68686869,Muscidifurax zaraptor,0.216876499,0.224702843,0.206713049,0.216437951,0.223813975,0.206596533
284,29.01010101,Muscidifurax zaraptor,0.218096785,0.225695797,0.207706102,0.217725062,0.224879322,0.207717276
285,29.33333333,Muscidifurax zaraptor,0.218936922,0.22635015,0.208279377,0.218634519,0.225602646,0.208358952
286,29.65656566,Muscidifurax zaraptor,0.219371954,0.226534005,0.208528338,0.219141015,0.225832835,0.208777134
287,29.97979798,Muscidifurax zaraptor,0.219373624,0.22641043,0.208235651,0.219215979,0.225727187,0.208652775
288,30.3030303,Muscidifurax zaraptor,0.21890985,0.226887769,0.207214844,0.218827049,0.226160298,0.207694268
289,30.62626263,Muscidifurax zaraptor,0.217944123,0.227401128,0.205729985,0.217937478,0.226925648,0.206319183
290,30.94949495,Muscidifurax zaraptor,0.216434812,0.227880868,0.203218455,0.216505437,0.22740676,0.204052953
291,31.27272727,Muscidifurax zaraptor,0.214334317,0.228087863,0.199890769,0.214483172,0.227675072,0.200617521
292,31.5959596,Muscidifurax zaraptor,0.211588015,0.228065606,0.195375744,0.211815951,0.227635575,0.195891582
293,31.91919192,Muscidifurax zaraptor,0.208132914,0.227533997,0.189380234,0.208440719,0.227153361,0.189784833
294,32.24242424,Muscidifurax zaraptor,0.203895913,0.226137918,0.181535232,0.204284366,0.225905916,0.18196176
295,32.56565657,Muscidifurax zaraptor,0.198791539,0.222256527,0.171047581,0.199261466,0.222186405,0.171378895
296,32.88888889,Muscidifurax zaraptor,0.19271901,0.210520186,0.15748266,0.193271352,0.210928604,0.157885292
297,33.21212121,Muscidifurax zaraptor,0.185558458,0.203608113,0.12667568,0.186194345,0.203363436,0.129348128
298,33.53535354,Muscidifurax zaraptor,0.177166112,0.200434112,0.052505807,0.177886951,0.200221865,0.053060009
299,33.85858586,Muscidifurax zaraptor,0.167368215,0.196765525,-0.042063201,0.168175793,0.196839087,-0.04487844
300,34.18181818,Muscidifurax zaraptor,0.155953441,0.192799937,-0.1,0.156850044,0.193080994,-0.1
301,34.50505051,Muscidifurax zaraptor,0.142663513,0.188412954,-0.1,0.143652066,0.188691937,-0.1
302,34.82828283,Muscidifurax zaraptor,0.127181704,0.183489767,-0.1,0.128265927,0.183614445,-0.1
303,35.15151515,Muscidifurax zaraptor,0.109118809,0.178155111,-0.1,0.1103034,0.177666398,-0.1
304,35.47474747,Muscidifurax zaraptor,0.08799613,0.171862097,-0.1,0.089286974,0.171249865,-0.1
305,35.7979798,Muscidifurax zaraptor,0.063224882,0.165114858,-0.1,0.064629282,0.163781981,-0.1
306,36.12121212,Muscidifurax zaraptor,0.034081293,0.156976506,-0.1,0.03560824,0.155390169,-0.1
307,36.44444444,Muscidifurax zaraptor,-0.000323462,0.147777288,-0.1,0.001337006,0.145814615,-0.1
308,36.76767677,Muscidifurax zaraptor,0,0.137603296,-0.1,0,0.135583899,-0.1
309,9.545454545,Aphis nasturtii,0,0.048371971,-0.049570052,0,0.050553575,-0.04416648
310,9.898989899,Aphis nasturtii,0.031505305,0.05859955,-0.015731345,0.03332228,0.060177283,-0.010918646
311,10.25252525,Aphis nasturtii,0.04135516,0.066491747,0.002402909,0.042805892,0.067330822,0.006836317
312,10.60606061,Aphis nasturtii,0.048444645,0.071971106,0.014117971,0.049501093,0.071935428,0.018119858
313,10.95959596,Aphis nasturtii,0.053734654,0.075514106,0.022414311,0.054358806,0.074843709,0.026168087
314,11.31313131,Aphis nasturtii,0.05783226,0.077959968,0.02952946,0.057980636,0.076574072,0.032344988
315,11.66666667,Aphis nasturtii,0.061124854,0.0798828,0.034629481,0.060752846,0.077705359,0.037159579
316,12.02020202,Aphis nasturtii,0.063863875,0.081312266,0.038795986,0.062929639,0.078433611,0.041194154
317,12.37373737,Aphis nasturtii,0.066216718,0.082402482,0.042511177,0.064684408,0.078925561,0.04419849
318,12.72727273,Aphis nasturtii,0.068298673,0.083479515,0.045849843,0.066140832,0.079430406,0.047017805
319,13.08080808,Aphis nasturtii,0.070192362,0.084600771,0.048936595,0.067391429,0.079817257,0.049520756
320,13.43434343,Aphis nasturtii,0.071959466,0.085547996,0.052096741,0.068508404,0.080097001,0.051956916
321,13.78787879,Aphis nasturtii,0.073647737,0.086493521,0.054933001,0.069549887,0.080525409,0.054246879
322,14.14141414,Aphis nasturtii,0.075295173,0.087440007,0.057684848,0.070563496,0.080901364,0.056218258
323,14.49494949,Aphis nasturtii,0.076932537,0.088590829,0.060293185,0.071588411,0.081471922,0.058089989
324,14.84848485,Aphis nasturtii,0.078584922,0.089801493,0.062948638,0.072656679,0.082273096,0.059926908
325,15.2020202,Aphis nasturtii,0.080272776,0.091108607,0.065539455,0.073794141,0.082950008,0.061732187
326,15.55555556,Aphis nasturtii,0.082012643,0.092566867,0.068157683,0.075021189,0.083753934,0.063570457
327,15.90909091,Aphis nasturtii,0.083817724,0.093996082,0.070674683,0.076353457,0.084696156,0.06546165
328,16.26262626,Aphis nasturtii,0.085698358,0.095487887,0.073308113,0.077802474,0.085791243,0.067321171
329,16.61616162,Aphis nasturtii,0.087662425,0.097348275,0.075710741,0.079376283,0.087130061,0.069220636
330,16.96969697,Aphis nasturtii,0.089715704,0.099312267,0.078411348,0.081080008,0.088622566,0.071482754
331,17.32323232,Aphis nasturtii,0.091862182,0.10124847,0.081016437,0.082916375,0.090238039,0.073853653
332,17.67676768,Aphis nasturtii,0.094104309,0.103574146,0.083611203,0.084886155,0.092158656,0.076232402
333,18.03030303,Aphis nasturtii,0.096443223,0.105965694,0.086155577,0.08698854,0.094243892,0.078678153
334,18.38383838,Aphis nasturtii,0.098878907,0.108469955,0.08881566,0.08922145,0.096395424,0.081153966
335,18.73737374,Aphis nasturtii,0.101410321,0.11117545,0.091446129,0.091581756,0.098924555,0.083578124
336,19.09090909,Aphis nasturtii,0.104035482,0.11413192,0.094088183,0.094065449,0.101703673,0.086034381
337,19.44444444,Aphis nasturtii,0.106751499,0.116984109,0.096903862,0.096667741,0.104576495,0.088519422
338,19.7979798,Aphis nasturtii,0.109554581,0.12017991,0.099524679,0.099383109,0.107535786,0.091225762
339,20.15151515,Aphis nasturtii,0.112439998,0.123599914,0.102081206,0.102205291,0.110680107,0.093786698
340,20.50505051,Aphis nasturtii,0.115402011,0.127207671,0.104728349,0.105127236,0.114239508,0.096522404
341,20.85858586,Aphis nasturtii,0.118433771,0.130677743,0.107345307,0.108141009,0.117662773,0.099166265
342,21.21212121,Aphis nasturtii,0.121527179,0.134219343,0.109950041,0.111237664,0.121066978,0.101897566
343,21.56565657,Aphis nasturtii,0.124672724,0.137559612,0.112539704,0.114407074,0.124463819,0.10446197
344,21.91919192,Aphis nasturtii,0.127859281,0.141021268,0.11529233,0.117637732,0.128051323,0.107082791
345,22.27272727,Aphis nasturtii,0.131073887,0.144548591,0.117680934,0.120916523,0.131545756,0.109671331
346,22.62626263,Aphis nasturtii,0.134301489,0.148006381,0.119807505,0.124228461,0.135084356,0.111888662
347,22.97979798,Aphis nasturtii,0.137524668,0.151071174,0.122110944,0.127556405,0.138634885,0.114555884
348,23.33333333,Aphis nasturtii,0.140723346,0.154437815,0.124298319,0.130880756,0.142062556,0.116779967
349,23.68686869,Aphis nasturtii,0.143874475,0.157682494,0.126378199,0.134179137,0.145758839,0.119088283
350,24.04040404,Aphis nasturtii,0.146951735,0.161129494,0.128428183,0.137426067,0.149445905,0.121075676
351,24.39393939,Aphis nasturtii,0.149925228,0.16461968,0.129980937,0.140592639,0.152967822,0.123121304
352,24.74747475,Aphis nasturtii,0.152761197,0.167958985,0.131445258,0.143646215,0.156381664,0.12483459
353,25.1010101,Aphis nasturtii,0.155421792,0.171371183,0.132664388,0.146550159,0.160025877,0.126213434
354,25.45454545,Aphis nasturtii,0.157864883,0.174620667,0.133801973,0.14926361,0.163645691,0.127291461
355,25.80808081,Aphis nasturtii,0.160043953,0.177030997,0.13457879,0.15174134,0.167028735,0.127864567
356,26.16161616,Aphis nasturtii,0.161908083,0.180081467,0.134488385,0.153933684,0.170224993,0.128323437
357,26.51515152,Aphis nasturtii,0.163402054,0.183069928,0.133961657,0.15578658,0.173131842,0.127845198
358,26.86868687,Aphis nasturtii,0.164466551,0.185515636,0.132542999,0.157241726,0.176038695,0.127027639
359,27.22222222,Aphis nasturtii,0.165038506,0.187991259,0.130189678,0.158236844,0.178814388,0.124873414
360,27.57575758,Aphis nasturtii,0.16505153,0.19019341,0.126872073,0.158706058,0.181428,0.121541219
361,27.92929293,Aphis nasturtii,0.164436456,0.192203187,0.122386894,0.158580371,0.183662023,0.116947697
362,28.28282828,Aphis nasturtii,0.163121929,0.193740911,0.11655516,0.157788199,0.18559384,0.110976256
363,28.63636364,Aphis nasturtii,0.161035025,0.194748983,0.108854126,0.156255945,0.187138252,0.103573642
364,28.98989899,Aphis nasturtii,0.158101861,0.195544535,0.099452359,0.153908569,0.187890435,0.09485996
365,29.34343434,Aphis nasturtii,0.154248135,0.19542392,0.088848755,0.150670113,0.188351623,0.084044754
366,29.6969697,Aphis nasturtii,0.149399594,0.194841643,0.077011136,0.146464152,0.187623339,0.071856388
367,30.05050505,Aphis nasturtii,0.143482381,0.192252601,0.062006305,0.14121415,0.186337035,0.056112088
368,30.4040404,Aphis nasturtii,0.136423261,0.190829746,0.043855701,0.134843707,0.185498686,0.036918976
369,30.75757576,Aphis nasturtii,0.128149741,0.188715102,0.024568091,0.127276704,0.183633014,0.015463497
370,31.11111111,Aphis nasturtii,0.118590082,0.186064178,0.000549052,0.118437352,0.181467075,-0.008833693
371,31.46464646,Aphis nasturtii,0.107673238,0.18244443,-0.027315137,0.108250183,0.17823632,-0.036497299
372,31.81818182,Aphis nasturtii,0.095328748,0.178295089,-0.05616652,0.096639986,0.174726549,-0.067495224
373,32.17171717,Aphis nasturtii,0.081486613,0.172803701,-0.090010001,0.083531744,0.170352025,-0.1
374,32.52525253,Aphis nasturtii,0.066077173,0.165989274,-0.1,0.068850573,0.16469604,-0.1
375,32.87878788,Aphis nasturtii,0.049031015,0.158771612,-0.1,0.052521691,0.158204623,-0.1
376,33.23232323,Aphis nasturtii,0.030278901,0.151756166,-0.1,0.03447042,0.150835546,-0.1
377,33.58585859,Aphis nasturtii,0.009751735,0.142045254,-0.1,0.014622232,0.142416017,-0.1
378,33.93939394,Aphis nasturtii,0,0.130942637,-0.1,0,0.133710893,-0.1
379,16.01010101,Paracoccus marginatu,0,0.03171981,-0.1,0,0.029770986,-0.1
380,16.21212121,Paracoccus marginatu,0.002202068,0.033109566,-0.1,0.002872171,0.030890406,-0.1
381,16.41414141,Paracoccus marginatu,0.01165653,0.034633785,-0.1,0.012452213,0.032173974,-0.1
382,16.61616162,Paracoccus marginatu,0.017643962,0.036033552,-0.1,0.018527431,0.033630534,-0.1
383,16.81818182,Paracoccus marginatu,0.021736554,0.037411282,-0.1,0.022635368,0.03482217,-0.1
384,17.02020202,Paracoccus marginatu,0.024740956,0.038654648,-0.1,0.02555927,0.03598396,-0.1
385,17.22222222,Paracoccus marginatu,0.027101033,0.039919953,-0.1,0.027742954,0.037200323,-0.1
386,17.42424242,Paracoccus marginatu,0.029082947,0.041287788,-0.0589984,0.029475804,0.038493016,-0.056036089
387,17.62626263,Paracoccus marginatu,0.030855742,0.042601048,-0.016157171,0.030961487,0.03981915,-0.015211008
388,17.82828283,Paracoccus marginatu,0.032527897,0.04390502,0.005898931,0.032340439,0.04118797,0.00663626
389,18.03030303,Paracoccus marginatu,0.034167535,0.045342192,0.014483064,0.033702127,0.042364422,0.015027003
390,18.23232323,Paracoccus marginatu,0.035816092,0.046396013,0.016319163,0.03509797,0.042643718,0.016789077
391,18.43434343,Paracoccus marginatu,0.037498083,0.048077106,0.018080717,0.036554234,0.043681387,0.018519657
392,18.63636364,Paracoccus marginatu,0.039227757,0.049815465,0.019810956,0.038082409,0.045100626,0.020326116
393,18.83838384,Paracoccus marginatu,0.041013367,0.051598776,0.021623222,0.039686245,0.046805874,0.021952119
394,19.04040404,Paracoccus marginatu,0.042859746,0.053339869,0.023571714,0.041365922,0.04847731,0.023563111
395,19.24242424,Paracoccus marginatu,0.044769798,0.055127521,0.02551145,0.043120274,0.050238505,0.025269932
396,19.44444444,Paracoccus marginatu,0.046745333,0.056993622,0.027504639,0.044947846,0.052028717,0.026877715
397,19.64646465,Paracoccus marginatu,0.048787508,0.058940616,0.029364749,0.046847315,0.053795047,0.028648687
398,19.84848485,Paracoccus marginatu,0.050897059,0.060981312,0.03115357,0.048817607,0.055621464,0.030486033
399,20.05050505,Paracoccus marginatu,0.053074393,0.063006145,0.032965175,0.050857863,0.057595595,0.032305981
400,20.25252525,Paracoccus marginatu,0.055319627,0.065262448,0.034848492,0.052967348,0.059811204,0.034177725
401,20.45454545,Paracoccus marginatu,0.057632571,0.067633831,0.036790415,0.055145341,0.062137975,0.036151185
402,20.65656566,Paracoccus marginatu,0.060012699,0.070169715,0.03905025,0.057391024,0.064502976,0.038330999
403,20.85858586,Paracoccus marginatu,0.062459093,0.072776251,0.041461991,0.05970338,0.066926036,0.040669252
404,21.06060606,Paracoccus marginatu,0.064970392,0.0754742,0.043758944,0.062081091,0.069480294,0.04310738
405,21.26262626,Paracoccus marginatu,0.067544726,0.078030838,0.045983011,0.06452245,0.072182927,0.045842823
406,21.46464646,Paracoccus marginatu,0.070179657,0.080721847,0.048335186,0.067025275,0.07488246,0.048586742
407,21.66666667,Paracoccus marginatu,0.072872114,0.083516832,0.051106525,0.069586837,0.077538496,0.051506406
408,21.86868687,Paracoccus marginatu,0.075618341,0.086325512,0.053927555,0.072203792,0.080372356,0.054174517
409,22.07070707,Paracoccus marginatu,0.078413846,0.08925218,0.056924088,0.074872123,0.083152482,0.057037654
410,22.27272727,Paracoccus marginatu,0.081253375,0.092028243,0.059864491,0.077587107,0.085981946,0.059300433
411,22.47474747,Paracoccus marginatu,0.084130895,0.094699174,0.062624576,0.080343288,0.088703733,0.061739448
412,22.67676768,Paracoccus marginatu,0.087039603,0.097458916,0.065299896,0.083134481,0.091476846,0.064886018
413,22.87878788,Paracoccus marginatu,0.089971964,0.100316598,0.067701764,0.085953799,0.094241704,0.067478825
414,23.08080808,Paracoccus marginatu,0.092919779,0.103062176,0.070469866,0.088793706,0.097204182,0.070455144
415,23.28282828,Paracoccus marginatu,0.095874282,0.105894465,0.073195245,0.091646111,0.099709727,0.073070182
416,23.48484848,Paracoccus marginatu,0.098826273,0.108649257,0.076077658,0.094502477,0.102067365,0.076001048
417,23.68686869,Paracoccus marginatu,0.101766275,0.111311579,0.078774149,0.097353967,0.104462032,0.078631015
418,23.88888889,Paracoccus marginatu,0.104684713,0.113984884,0.081567164,0.100191609,0.106856277,0.081432785
419,24.09090909,Paracoccus marginatu,0.107572105,0.116563619,0.084141058,0.103006471,0.109133125,0.084293413
420,24.29292929,Paracoccus marginatu,0.110419253,0.119139316,0.086960475,0.105789839,0.111315747,0.087275007
421,24.49494949,Paracoccus marginatu,0.11321742,0.121497842,0.090044332,0.108533384,0.113629507,0.090227913
422,24.6969697,Paracoccus marginatu,0.115958482,0.123773862,0.092517879,0.111229305,0.116064037,0.092369861
423,24.8989899,Paracoccus marginatu,0.11863505,0.126423684,0.094502038,0.113870448,0.118639382,0.094654178
424,25.1010101,Paracoccus marginatu,0.121240532,0.129700717,0.095397595,0.116450371,0.121464876,0.096185431
425,25.3030303,Paracoccus marginatu,0.123769159,0.133844744,0.096756531,0.118963371,0.125447925,0.09731001
426,25.50505051,Paracoccus marginatu,0.126215942,0.138230607,0.097296519,0.121404454,0.12997147,0.098171726
427,25.70707071,Paracoccus marginatu,0.128576576,0.14249445,0.097822015,0.123769248,0.134410775,0.098827684
428,25.90909091,Paracoccus marginatu,0.130847272,0.147282637,0.0979581,0.126053857,0.13868425,0.099021937
429,26.11111111,Paracoccus marginatu,0.133024517,0.151663178,0.097928043,0.128254644,0.143539189,0.099116252
430,26.31313131,Paracoccus marginatu,0.135104739,0.155721771,0.097645491,0.130367922,0.148244679,0.098935098
431,26.51515152,Paracoccus marginatu,0.137083846,0.160286536,0.097103654,0.132389533,0.153308563,0.098573326
432,26.71717172,Paracoccus marginatu,0.138956579,0.164464181,0.096153417,0.13431425,0.158114472,0.098270134
433,26.91919192,Paracoccus marginatu,0.140715591,0.168849964,0.095229727,0.136134925,0.163399523,0.097617195
434,27.12121212,Paracoccus marginatu,0.142350109,0.172666761,0.094387699,0.137841245,0.168946784,0.096781188
435,27.32323232,Paracoccus marginatu,0.143843969,0.176391982,0.093067969,0.139417904,0.174320371,0.095862941
436,27.52525253,Paracoccus marginatu,0.145172695,0.180205652,0.091615588,0.140841874,0.180229137,0.094674977
437,27.72727273,Paracoccus marginatu,0.146299175,0.183489471,0.089710042,0.142078355,0.185698294,0.093085914
438,27.92929293,Paracoccus marginatu,0.147167295,0.185872518,0.086781457,0.143074787,0.191278784,0.091179877
439,28.13131313,Paracoccus marginatu,0.147692729,0.187946399,0.083669174,0.143752147,0.196641066,0.08886296
440,28.33333333,Paracoccus marginatu,0.147750009,0.189597533,0.080758851,0.14399263,0.200766227,0.085956547
441,28.53535354,Paracoccus marginatu,0.147155264,0.190132276,0.07739193,0.143623032,0.20360043,0.082619401
442,28.73737374,Paracoccus marginatu,0.145645282,0.189643282,0.073069091,0.142394194,0.205039877,0.078566996
443,28.93939394,Paracoccus marginatu,0.142856725,0.188874048,0.067167863,0.139959686,0.203631706,0.073177419
444,29.14141414,Paracoccus marginatu,0.138316067,0.186020595,0.06112753,0.135863117,0.198123779,0.06590801
445,29.34343434,Paracoccus marginatu,0.131461842,0.180358641,0.053031495,0.129553961,0.18639384,0.057856471
446,29.54545455,Paracoccus marginatu,0.121732306,0.168239538,0.043023158,0.120463882,0.167067656,0.047620071
447,29.74747475,Paracoccus marginatu,0.108748152,0.14638089,0.029354734,0.10817561,0.143880592,0.035529528
448,29.94949495,Paracoccus marginatu,0.092573354,0.116172999,0.014364211,0.092676994,0.113925407,0.023015966
449,30.15151515,Paracoccus marginatu,0.073937295,0.102021882,-0.020781041,0.074597929,0.10051944,-0.013160325
450,30.35353535,Paracoccus marginatu,0.054222544,0.093662591,-0.056347796,0.05523814,0.09283885,-0.048142998
451,30.55555556,Paracoccus marginatu,0.035112509,0.085554664,-0.078176445,0.036256442,0.086512764,-0.069230158
452,30.75757576,Paracoccus marginatu,0.01805859,0.078018786,-0.090214757,0.019146008,0.079633053,-0.079989118
453,30.95959596,Paracoccus marginatu,0.003894597,0.070024683,-0.097380598,0.004817925,0.072038825,-0.086220929
454,31.16161616,Paracoccus marginatu,0,0.061711107,-0.1,0,0.06452882,-0.090816212
